Source,Target,Weight
Andrenidae (Oschersleben),Malvaceae (Oschersleben),1
Andrenidae (Oschersleben),Rosaceae (Oschersleben),1
Andrenidae (Parco dei Gessi Bolognesi e Calanchi dell'Abbadessa),Boraginaceae (Parco dei Gessi Bolognesi e Calanchi dell'Abbadessa),1
Andrenidae (Parco dei Gessi Bolognesi e Calanchi dell'Abbadessa),Fabaceae (Parco dei Gessi Bolognesi e Calanchi dell'Abbadessa),5
Andrenidae (Parco dei Gessi Bolognesi e Calanchi dell'Abbadessa),Geraniaceae (Parco dei Gessi Bolognesi e Calanchi dell'Abbadessa),1
Andrenidae (Parco dei Gessi Bolognesi e Calanchi dell'Abbadessa),Lamiaceae (Parco dei Gessi Bolognesi e Calanchi dell'Abbadessa),1
Andrenidae (Parco dei Gessi Bolognesi e Calanchi dell'Abbadessa),Plantaginaceae (Parco dei Gessi Bolognesi e Calanchi dell'Abbadessa),1
Andrenidae (Pergine Valsugana),Apiaceae (Pergine Valsugana),7
Andrenidae (Pergine Valsugana),Asteraceae (Pergine Valsugana),3
Andrenidae (Pergine Valsugana),Fabaceae (Pergine Valsugana),13
Andrenidae (Pergine Valsugana),Hypericaceae (Pergine Valsugana),1
Andrenidae (Pergine Valsugana),Onagraceae (Pergine Valsugana),2
Andrenidae (Pergine Valsugana),Scrophulariaceae (Pergine Valsugana),1
Andrenidae (Petre_tii de Jos),Asteraceae (Petre_tii de Jos),14
Andrenidae (Petre_tii de Jos),Caprifoliaceae (Petre_tii de Jos),1
Andrenidae (Petre_tii de Jos),Fabaceae (Petre_tii de Jos),2
Andrenidae (Petre_tii de Jos),Ranunculaceae (Petre_tii de Jos),1
Andrenidae (Piazzola sul Brenta),Apiaceae (Piazzola sul Brenta),12
Andrenidae (Piazzola sul Brenta),Asteraceae (Piazzola sul Brenta),48
Andrenidae (Piazzola sul Brenta),Brassicaceae (Piazzola sul Brenta),19
Andrenidae (Piazzola sul Brenta),Caprifoliaceae (Piazzola sul Brenta),2
Andrenidae (Piazzola sul Brenta),Convolvulaceae (Piazzola sul Brenta),2
Andrenidae (Piazzola sul Brenta),Fabaceae (Piazzola sul Brenta),67
Andrenidae (Piazzola sul Brenta),Plantaginaceae (Piazzola sul Brenta),1
Andrenidae (Piazzola sul Brenta),Polygonaceae (Piazzola sul Brenta),1
Andrenidae (Piazzola sul Brenta),Rosaceae (Piazzola sul Brenta),2
Andrenidae (Pinares_de_hinojos),Asteraceae (Pinares_de_hinojos),4
Andrenidae (Pinares_de_hinojos),Cistaceae (Pinares_de_hinojos),4
Andrenidae (Pino_del_cuervo),Cistaceae (Pino_del_cuervo),16
Andrenidae (Pino_del_cuervo),Lamiaceae (Pino_del_cuervo),2
Andrenidae (Popova Šapka),Ranunculaceae (Popova Šapka),3
Andrenidae (Pottenstein),Fabaceae (Pottenstein),1
Andrenidae (Pouzdřany),Asteraceae (Pouzdřany),1
Andrenidae (Pove del Grappa),Apiaceae (Pove del Grappa),1
Andrenidae (Pretzien),Asparagaceae (Pretzien),1
Andrenidae (Pretzien),Asteraceae (Pretzien),3
Andrenidae (Pretzien),Brassicaceae (Pretzien),1
Andrenidae (Pretzien),Convolvulaceae (Pretzien),2
Andrenidae (Pretzien),Fabaceae (Pretzien),1
Andrenidae (Pretzien),Plantaginaceae (Pretzien),2
Andrenidae (Pretzien),Rosaceae (Pretzien),1
Andrenidae (Puntiro),Asteraceae (Puntiro),3
Andrenidae (Puntiro),Lamiaceae (Puntiro),1
Andrenidae (Péruwelz),Asteraceae (Péruwelz),1
Andrenidae (Quaregnon),Asteraceae (Quaregnon),1
Andrenidae (Quero Vas),Apiaceae (Quero Vas),1
Andrenidae (Rafz),Asteraceae (Rafz),4
Andrenidae (Rafz),Fabaceae (Rafz),1
Andrenidae (Rafz),Hydrangeaceae (Rafz),1
Andrenidae (Rafz),Oleaceae (Rafz),1
Andrenidae (Rasca),Campanulaceae (Rasca),3
Andrenidae (Retzbach),Asteraceae (Retzbach),8
Andrenidae (Retzbach),Brassicaceae (Retzbach),15
Andrenidae (Rimetea),Caprifoliaceae (Rimetea),1
Andrenidae (Rimetea),Fabaceae (Rimetea),1
Andrenidae (Roana),Apiaceae (Roana),1
Andrenidae (Roana),Caprifoliaceae (Roana),1
Andrenidae (Roana),Fabaceae (Roana),3
Andrenidae (Ronchi Valsugana),Caprifoliaceae (Ronchi Valsugana),1
Andrenidae (Ronchi Valsugana),Fabaceae (Ronchi Valsugana),2
Andrenidae (SaRitxola),Asteraceae (SaRitxola),1
Andrenidae (SaRitxola),Cistaceae (SaRitxola),20
Andrenidae (SaRitxola),Lamiaceae (SaRitxola),2
Andrenidae (SaRitxola),Rutaceae (SaRitxola),4
Andrenidae (Saint-Ghislain),Asteraceae (Saint-Ghislain),2
Andrenidae (Salziger_See),Apiaceae (Salziger_See),3
Andrenidae (Salziger_See),Asteraceae (Salziger_See),8
Andrenidae (Salziger_See),Brassicaceae (Salziger_See),5
Andrenidae (Salziger_See),Caryophyllaceae (Salziger_See),1
Andrenidae (Salziger_See),Rosaceae (Salziger_See),3
Andrenidae (Sangerhausen),Apiaceae (Sangerhausen),2
Andrenidae (Sangerhausen),Asteraceae (Sangerhausen),13
Andrenidae (Sangerhausen),Brassicaceae (Sangerhausen),21
Andrenidae (Sangerhausen),Fabaceae (Sangerhausen),6
Andrenidae (Santorini),Asteraceae (Santorini),74
Andrenidae (Santorini),Boraginaceae (Santorini),11
Andrenidae (Santorini),Brassicaceae (Santorini),1
Andrenidae (Santorini),Lamiaceae (Santorini),1
Andrenidae (Santorini),Papaveraceae (Santorini),17
Andrenidae (Scania),Asteraceae (Scania),3
Andrenidae (Scania),Campanulaceae (Scania),1
Andrenidae (Scania),Caprifoliaceae (Scania),5
Andrenidae (Scania),Caryophyllaceae (Scania),4
Andrenidae (Scania),Fabaceae (Scania),2
Andrenidae (Scania),Plumbaginaceae (Scania),1
Andrenidae (Scania),Polygonaceae (Scania),1
Andrenidae (Scania),Rosaceae (Scania),2
Andrenidae (Scania),Saxifragaceae (Scania),1
Andrenidae (Schafstaedt),Asparagaceae (Schafstaedt),1
Andrenidae (Schafstaedt),Asteraceae (Schafstaedt),21
Andrenidae (Schafstaedt),Brassicaceae (Schafstaedt),31
Andrenidae (Schafstaedt),Plantaginaceae (Schafstaedt),2
Andrenidae (Schio),Apiaceae (Schio),2
Andrenidae (Schio),Caryophyllaceae (Schio),1
Andrenidae (Schio),Fabaceae (Schio),2
Andrenidae (Schirradorf),Crassulaceae (Schirradorf),1
Andrenidae (Schortewitz),Apiaceae (Schortewitz),3
Andrenidae (Schortewitz),Asteraceae (Schortewitz),1
Andrenidae (Schortewitz),Brassicaceae (Schortewitz),3
Andrenidae (Schortewitz),Caryophyllaceae (Schortewitz),1
Andrenidae (Schortewitz),Geraniaceae (Schortewitz),1
Andrenidae (Schortewitz),Lamiaceae (Schortewitz),1
Andrenidae (Schortewitz),Rosaceae (Schortewitz),2
Andrenidae (Schortewitz),Sapindaceae (Schortewitz),1
Andrenidae (Schortewitz),Violaceae (Schortewitz),1
Andrenidae (Schupfart),Asteraceae (Schupfart),1
Andrenidae (Schupfart),Brassicaceae (Schupfart),1
Andrenidae (Schupfart),Fabaceae (Schupfart),2
Andrenidae (Schützengräben),Fabaceae (Schützengräben),1
Andrenidae (Scurelle),Apiaceae (Scurelle),3
Andrenidae (Scurelle),Asteraceae (Scurelle),1
Andrenidae (Scurelle),Brassicaceae (Scurelle),3
Andrenidae (Scurelle),Campanulaceae (Scurelle),3
Andrenidae (Scurelle),Caprifoliaceae (Scurelle),3
Andrenidae (Scurelle),Fabaceae (Scurelle),3
Andrenidae (Serifos),Asteraceae (Serifos),9
Andrenidae (Serifos),Brassicaceae (Serifos),22
Andrenidae (Serifos),Cistaceae (Serifos),6
Andrenidae (Serifos),Fabaceae (Serifos),20
Andrenidae (Serifos),Lamiaceae (Serifos),6
Andrenidae (Sierra de Guadarrama),Asteraceae (Sierra de Guadarrama),24
Andrenidae (Sierra de Guadarrama),Campanulaceae (Sierra de Guadarrama),16
Andrenidae (Sierra de Guadarrama),Crassulaceae (Sierra de Guadarrama),15
Andrenidae (Sierra de Guadarrama),Fabaceae (Sierra de Guadarrama),61
Andrenidae (Sierra de Guadarrama),Lamiaceae (Sierra de Guadarrama),2
Andrenidae (Sierra de Guadarrama),Plumbaginaceae (Sierra de Guadarrama),4
Andrenidae (Skov_Olesen_2004),Ericaceae (Skov_Olesen_2004),2
Andrenidae (Skov_Olesen_2004),Rosaceae (Skov_Olesen_2004),3
Andrenidae (Skov_Olesen_2004),Salicaceae (Skov_Olesen_2004),33
Andrenidae (SonBaco),Asphodelaceae (SonBaco),1
Andrenidae (SonBaco),Asteraceae (SonBaco),1
Andrenidae (SonBaco),Cistaceae (SonBaco),6
Andrenidae (SonBaco),Lamiaceae (SonBaco),1
Andrenidae (SonDoblons),Asphodelaceae (SonDoblons),12
Andrenidae (SonDoblons),Asteraceae (SonDoblons),2
Andrenidae (SonForteza),Lamiaceae (SonForteza),1
Andrenidae (SonGinard),Asphodelaceae (SonGinard),2
Andrenidae (SonGinard),Asteraceae (SonGinard),12
Andrenidae (SonGual),Asteraceae (SonGual),1
Andrenidae (SonGual),Cistaceae (SonGual),6
Andrenidae (SonGual),Lamiaceae (SonGual),2
Andrenidae (SonMutNou),Asphodelaceae (SonMutNou),1
Andrenidae (SonMutNou),Asteraceae (SonMutNou),1
Andrenidae (SonMutNou),Cistaceae (SonMutNou),1
Andrenidae (SonMutNou),Lamiaceae (SonMutNou),1
Andrenidae (SonSali),Cistaceae (SonSali),7
Andrenidae (SonSali),Colchicaceae (SonSali),2
Andrenidae (SonSali),Lamiaceae (SonSali),3
Andrenidae (Spienne),Asteraceae (Spienne),4
Andrenidae (Spienne),Campanulaceae (Spienne),1
Andrenidae (Spienne),Fabaceae (Spienne),2
Andrenidae (Spiennes),Asteraceae (Spiennes),11
Andrenidae (Spiennes),Cornaceae (Spiennes),1
Andrenidae (Spiennes),Geraniaceae (Spiennes),4
Andrenidae (Spiennes),Hypericaceae (Spiennes),1
Andrenidae (Spiennes),Ranunculaceae (Spiennes),2
Andrenidae (Spiennes),Rosaceae (Spiennes),1
Andrenidae (Spitzberg),Fabaceae (Spitzberg),1
Andrenidae (Spitzberg),Rosaceae (Spitzberg),4
Andrenidae (Stammheim),Apiaceae (Stammheim),1
Andrenidae (Stammheim),Brassicaceae (Stammheim),1
Andrenidae (Stammheim),Geraniaceae (Stammheim),1
Andrenidae (Steinmaur),Asteraceae (Steinmaur),1
Andrenidae (Steinmaur),Brassicaceae (Steinmaur),1
Andrenidae (Steinmaur),Fabaceae (Steinmaur),2
Andrenidae (Strani),Campanulaceae (Strani),2
Andrenidae (Strani),Fabaceae (Strani),22
Andrenidae (Suchov),Campanulaceae (Suchov),2
Andrenidae (Suchov),Caprifoliaceae (Suchov),4
Andrenidae (Suchov),Caryophyllaceae (Suchov),4
Andrenidae (Suchov),Geraniaceae (Suchov),2
Andrenidae (Telve),Apiaceae (Telve),1
Andrenidae (Tiefenellern),Campanulaceae (Tiefenellern),1
Andrenidae (Tilkerode),Apiaceae (Tilkerode),1
Andrenidae (Tilkerode),Asteraceae (Tilkerode),1
Andrenidae (Tilkerode),Fabaceae (Tilkerode),11
Andrenidae (Tilkerode),Plantaginaceae (Tilkerode),4
Andrenidae (UIB),Fabaceae (UIB),5
Andrenidae (UIB),Lamiaceae (UIB),1
Andrenidae (Urbanizaciones),Cistaceae (Urbanizaciones),34
Andrenidae (Urbanizaciones),Lamiaceae (Urbanizaciones),1
Andrenidae (Vale de Prazeres),Asteraceae (Vale de Prazeres),35
Andrenidae (Vale de Prazeres),Boraginaceae (Vale de Prazeres),1
Andrenidae (Vale de Prazeres),Brassicaceae (Vale de Prazeres),34
Andrenidae (Vale de Prazeres),Cistaceae (Vale de Prazeres),15
Andrenidae (Vallarsa),Caprifoliaceae (Vallarsa),2
Andrenidae (Valli del Pasubio),Caprifoliaceae (Valli del Pasubio),3
Andrenidae (Villamanrique_este),Cistaceae (Villamanrique_este),30
Andrenidae (Villamanrique_este),Lamiaceae (Villamanrique_este),4
Andrenidae (Villamanrique_sur),Asteraceae (Villamanrique_sur),16
Andrenidae (Villamanrique_sur),Cistaceae (Villamanrique_sur),11
Andrenidae (Villamanrique_sur),Convolvulaceae (Villamanrique_sur),1
Andrenidae (Wallersberg),Cistaceae (Wallersberg),1
Andrenidae (Wallhausen),Apiaceae (Wallhausen),3
Andrenidae (Wallhausen),Asteraceae (Wallhausen),10
Andrenidae (Wallhausen),Brassicaceae (Wallhausen),3
Andrenidae (Wallhausen),Campanulaceae (Wallhausen),1
Andrenidae (Wallhausen),Caryophyllaceae (Wallhausen),1
Andrenidae (Wallhausen),Fabaceae (Wallhausen),1
Andrenidae (Wallhausen),Ranunculaceae (Wallhausen),1
Andrenidae (Wallhausen),Rosaceae (Wallhausen),2
Andrenidae (Warchin),Asteraceae (Warchin),1
Andrenidae (Wattendorf),Plantaginaceae (Wattendorf),1
Andrenidae (Wiesenthau),Apiaceae (Wiesenthau),2
Andrenidae (Wiesenthau),Asteraceae (Wiesenthau),1
Andrenidae (Windisch),Asteraceae (Windisch),5
Andrenidae (Windisch),Fabaceae (Windisch),2
Andrenidae (Windisch),Geraniaceae (Windisch),1
Andrenidae (Windisch),Rosaceae (Windisch),1
Andrenidae (Winterthur),Asteraceae (Winterthur),2
Andrenidae (Wolflinswil),Asteraceae (Wolflinswil),1
Andrenidae (Wolflinswil),Fabaceae (Wolflinswil),1
Andrenidae (Wolflinswil),Rosaceae (Wolflinswil),1
Andrenidae (Wonsees),Brassicaceae (Wonsees),2
Andrenidae (Wonsees),Cistaceae (Wonsees),1
Andrenidae (sHeretat),Apiaceae (sHeretat),1
Andrenidae (sHeretat),Asteraceae (sHeretat),5
Andrenidae (sHeretat),Brassicaceae (sHeretat),2
Andrenidae (sHeretat),Cistaceae (sHeretat),2
Andrenidae (Šobes),Crassulaceae (Šobes),3
Andrenidae (Šobes),Fabaceae (Šobes),4
Anthicidae (Menorca),Ranunculaceae (Menorca),2
Anthocoridae (Coimbra),Boraginaceae (Coimbra),3
Anthomyiidae (AloeVera),Apiaceae (AloeVera),1
Anthomyiidae (AloeVera),Asphodelaceae (AloeVera),1
Anthomyiidae (AloeVera),Asteraceae (AloeVera),1
Anthomyiidae (AloeVera),Colchicaceae (AloeVera),3
Anthomyiidae (Berchtesgaden National Park),Amaryllidaceae (Berchtesgaden National Park),1
Anthomyiidae (Berchtesgaden National Park),Apiaceae (Berchtesgaden National Park),205
Anthomyiidae (Berchtesgaden National Park),Asparagaceae (Berchtesgaden National Park),2
Anthomyiidae (Berchtesgaden National Park),Asteraceae (Berchtesgaden National Park),36
Anthomyiidae (Berchtesgaden National Park),Boraginaceae (Berchtesgaden National Park),1
Anthomyiidae (Berchtesgaden National Park),Brassicaceae (Berchtesgaden National Park),1
Anthomyiidae (Berchtesgaden National Park),Campanulaceae (Berchtesgaden National Park),5
Anthomyiidae (Berchtesgaden National Park),Euphorbiaceae (Berchtesgaden National Park),9
Anthomyiidae (Berchtesgaden National Park),Hypericaceae (Berchtesgaden National Park),2
Anthomyiidae (Berchtesgaden National Park),Lamiaceae (Berchtesgaden National Park),2
Anthomyiidae (Berchtesgaden National Park),Lentibulariaceae (Berchtesgaden National Park),1
Anthomyiidae (Berchtesgaden National Park),Orchidaceae (Berchtesgaden National Park),1
Anthomyiidae (Berchtesgaden National Park),Orobanchaceae (Berchtesgaden National Park),3
Anthomyiidae (Berchtesgaden National Park),Parnassiaceae (Berchtesgaden National Park),14
Anthomyiidae (Berchtesgaden National Park),Plantaginaceae (Berchtesgaden National Park),1
Anthomyiidae (Berchtesgaden National Park),Primulaceae (Berchtesgaden National Park),5
Anthomyiidae (Berchtesgaden National Park),Ranunculaceae (Berchtesgaden National Park),122
Anthomyiidae (Berchtesgaden National Park),Rosaceae (Berchtesgaden National Park),14
Anthomyiidae (Berchtesgaden National Park),Saxifragaceae (Berchtesgaden National Park),1
Anthomyiidae (Berchtesgaden National Park),Violaceae (Berchtesgaden National Park),1
Anthomyiidae (CanRefila),Cistaceae (CanRefila),4
Anthomyiidae (CanRefila),Colchicaceae (CanRefila),9
Anthomyiidae (CarrerBetlem),Asphodelaceae (CarrerBetlem),1
Anthomyiidae (CarrerBetlem),Cistaceae (CarrerBetlem),7
Anthomyiidae (CarrerBetlem),Colchicaceae (CarrerBetlem),1
Anthomyiidae (Côte d'or),Asteraceae (Côte d'or),1
Anthomyiidae (EsCabanells),Amaryllidaceae (EsCabanells),2
Anthomyiidae (EsCabanells),Asteraceae (EsCabanells),1
Anthomyiidae (EsCabanells),Cistaceae (EsCabanells),1
Anthomyiidae (Esporles),Asteraceae (Esporles),1
Anthomyiidae (Isen_Bjerg_2004),Asteraceae (Isen_Bjerg_2004),1
Anthomyiidae (Isen_Bjerg_2004),Rosaceae (Isen_Bjerg_2004),1
Anthomyiidae (Isen_Bjerg_2004),Salicaceae (Isen_Bjerg_2004),8
Anthomyiidae (Isen_Bjerg_2005),Asteraceae (Isen_Bjerg_2005),2
Anthomyiidae (Isen_Bjerg_2005),Salicaceae (Isen_Bjerg_2005),8
Anthomyiidae (Menorca),Apiaceae (Menorca),3
Anthomyiidae (Menorca),Asteraceae (Menorca),6
Anthomyiidae (Menorca),Frankeniaceae (Menorca),1
Anthomyiidae (MontiSion),Cistaceae (MontiSion),1
Anthomyiidae (Muro),Apiaceae (Muro),3
Anthomyiidae (Muro),Asteraceae (Muro),2
Anthomyiidae (Puntiro),Apiaceae (Puntiro),1
Anthomyiidae (Puntiro),Colchicaceae (Puntiro),13
Anthomyiidae (Rasca),Apiaceae (Rasca),1
Anthomyiidae (SaRitxola),Asteraceae (SaRitxola),2
Anthomyiidae (SaRitxola),Cistaceae (SaRitxola),3
Anthomyiidae (Scarita Belioara),Apiaceae (Scarita Belioara),1
Anthomyiidae (Skov_Olesen_2004),Asteraceae (Skov_Olesen_2004),5
Anthomyiidae (Skov_Olesen_2004),Rosaceae (Skov_Olesen_2004),1
Anthomyiidae (Skov_Olesen_2004),Salicaceae (Skov_Olesen_2004),6
Anthomyiidae (SonBaco),Asphodelaceae (SonBaco),6
Anthomyiidae (SonBaco),Asteraceae (SonBaco),1
Anthomyiidae (SonBaco),Colchicaceae (SonBaco),4
Anthomyiidae (SonBaco),Lamiaceae (SonBaco),1
Anthomyiidae (SonDoblons),Apiaceae (SonDoblons),1
Anthomyiidae (SonDoblons),Cistaceae (SonDoblons),1
Anthomyiidae (SonGinard),Apiaceae (SonGinard),16
Anthomyiidae (SonGinard),Asparagaceae (SonGinard),1
Anthomyiidae (SonGinard),Asteraceae (SonGinard),4
Anthomyiidae (SonGual),Colchicaceae (SonGual),9
Anthomyiidae (SonMutNou),Cistaceae (SonMutNou),2
Anthomyiidae (SonMutNou),Colchicaceae (SonMutNou),1
Anthomyiidae (SonSali),Cistaceae (SonSali),2
Anthomyiidae (SonSali),Colchicaceae (SonSali),6
Anthomyiidae (sHeretat),Amaryllidaceae (sHeretat),14
Anthomyiidae (sHeretat),Apiaceae (sHeretat),3
Anthomyiidae (sHeretat),Asteraceae (sHeretat),4
Apidae (Alešovské písky (Olešské písky)),Plantaginaceae (Alešovské písky (Olešské písky)),1
Apidae (Allersdorf),Asteraceae (Allersdorf),3
Apidae (Allersdorf),Cistaceae (Allersdorf),1
Apidae (Allersdorf),Fabaceae (Allersdorf),1
Apidae (Allersdorf),Lamiaceae (Allersdorf),4
Apidae (Allika),Asteraceae (Allika),6
Apidae (Allika),Campanulaceae (Allika),10
Apidae (Allika),Fabaceae (Allika),1
Apidae (Allika),Hypericaceae (Allika),3
Apidae (Allika),Orobanchaceae (Allika),33
Apidae (AloeVera),Asphodelaceae (AloeVera),1
Apidae (AloeVera),Asteraceae (AloeVera),1
Apidae (AloeVera),Cistaceae (AloeVera),3
Apidae (AloeVera),Iridaceae (AloeVera),4
Apidae (Along south-eastern Ireland),Apiaceae (Along south-eastern Ireland),4
Apidae (Along south-eastern Ireland),Asteraceae (Along south-eastern Ireland),21
Apidae (Along south-eastern Ireland),Caprifoliaceae (Along south-eastern Ireland),6
Apidae (Along south-eastern Ireland),Fabaceae (Along south-eastern Ireland),244
Apidae (Along south-eastern Ireland),Lamiaceae (Along south-eastern Ireland),35
Apidae (Along south-eastern Ireland),Lythraceae (Along south-eastern Ireland),3
Apidae (Along south-eastern Ireland),Orobanchaceae (Along south-eastern Ireland),2
Apidae (Along south-eastern Ireland),Plantaginaceae (Along south-eastern Ireland),10
Apidae (Along south-eastern Ireland),Ranunculaceae (Along south-eastern Ireland),5
Apidae (Along south-eastern Ireland),Rosaceae (Along south-eastern Ireland),192
Apidae (Along south-eastern Ireland),Rubiaceae (Along south-eastern Ireland),1
Apidae (Along south-eastern Ireland),Violaceae (Along south-eastern Ireland),1
Apidae (Anafi),Asparagaceae (Anafi),68
Apidae (Anafi),Asteraceae (Anafi),335
Apidae (Anafi),Boraginaceae (Anafi),1
Apidae (Anafi),Convolvulaceae (Anafi),1
Apidae (Anafi),Crassulaceae (Anafi),16
Apidae (Anafi),Fabaceae (Anafi),6
Apidae (Anafi),Hypericaceae (Anafi),15
Apidae (Anafi),Lamiaceae (Anafi),270
Apidae (Anderlues),Boraginaceae (Anderlues),13
Apidae (Anderlues),Rosaceae (Anderlues),1
Apidae (Andreis),Asteraceae (Andreis),165
Apidae (Andreis),Campanulaceae (Andreis),1
Apidae (Andreis),Caprifoliaceae (Andreis),3
Apidae (Andreis),Fabaceae (Andreis),4
Apidae (Andreis),Hypericaceae (Andreis),2
Apidae (Andreis),Lamiaceae (Andreis),38
Apidae (Andreis),Orobanchaceae (Andreis),3
Apidae (Antoing),Asteraceae (Antoing),10
Apidae (Antoing),Boraginaceae (Antoing),5
Apidae (Antoing),Fabaceae (Antoing),1
Apidae (Antoing),Geraniaceae (Antoing),1
Apidae (Antoing),Lamiaceae (Antoing),1
Apidae (Aschersleben),Amaryllidaceae (Aschersleben),13
Apidae (Aschersleben),Apiaceae (Aschersleben),1
Apidae (Aschersleben),Asparagaceae (Aschersleben),1
Apidae (Aschersleben),Asteraceae (Aschersleben),25
Apidae (Aschersleben),Boraginaceae (Aschersleben),1
Apidae (Aschersleben),Caprifoliaceae (Aschersleben),55
Apidae (Aschersleben),Cornaceae (Aschersleben),2
Apidae (Aschersleben),Fabaceae (Aschersleben),13
Apidae (Aschersleben),Geraniaceae (Aschersleben),22
Apidae (Aschersleben),Hydrangeaceae (Aschersleben),3
Apidae (Aschersleben),Lamiaceae (Aschersleben),42
Apidae (Aschersleben),Malvaceae (Aschersleben),1
Apidae (Aschersleben),Papaveraceae (Aschersleben),1
Apidae (Aschersleben),Plantaginaceae (Aschersleben),17
Apidae (Aschersleben),Polygonaceae (Aschersleben),11
Apidae (Aschersleben),Rosaceae (Aschersleben),4
Apidae (Aschersleben),Verbenaceae (Aschersleben),1
Apidae (Aschersleben),Vitaceae (Aschersleben),3
Apidae (Auronzo di Cadore),Asteraceae (Auronzo di Cadore),59
Apidae (Auronzo di Cadore),Boraginaceae (Auronzo di Cadore),3
Apidae (Auronzo di Cadore),Campanulaceae (Auronzo di Cadore),1
Apidae (Auronzo di Cadore),Fabaceae (Auronzo di Cadore),3
Apidae (Auronzo di Cadore),Lamiaceae (Auronzo di Cadore),17
Apidae (Auronzo di Cadore),Ranunculaceae (Auronzo di Cadore),2
Apidae (Auronzo di Cadore),Rubiaceae (Auronzo di Cadore),1
Apidae (Avio),Apiaceae (Avio),3
Apidae (Avio),Asteraceae (Avio),111
Apidae (Avio),Boraginaceae (Avio),10
Apidae (Avio),Caprifoliaceae (Avio),15
Apidae (Avio),Convolvulaceae (Avio),5
Apidae (Avio),Ericaceae (Avio),4
Apidae (Avio),Fabaceae (Avio),20
Apidae (Avio),Lamiaceae (Avio),28
Apidae (Avio),Orobanchaceae (Avio),5
Apidae (Avio),Ranunculaceae (Avio),4
Apidae (Aznalcazar),Asphodelaceae (Aznalcazar),32
Apidae (Aznalcazar),Cistaceae (Aznalcazar),47
Apidae (Aznalcazar),Lamiaceae (Aznalcazar),191
Apidae (Badesti),Asteraceae (Badesti),8
Apidae (Badesti),Caprifoliaceae (Badesti),1
Apidae (Badesti),Fabaceae (Badesti),12
Apidae (Badesti),Lamiaceae (Badesti),152
Apidae (Badesti),Rubiaceae (Badesti),6
Apidae (Baisoara),Asteraceae (Baisoara),180
Apidae (Baisoara),Campanulaceae (Baisoara),7
Apidae (Baisoara),Caprifoliaceae (Baisoara),14
Apidae (Baisoara),Fabaceae (Baisoara),7
Apidae (Baisoara),Lamiaceae (Baisoara),88
Apidae (Barai),Amaryllidaceae (Barai),1
Apidae (Barai),Asteraceae (Barai),5
Apidae (Barai),Caprifoliaceae (Barai),13
Apidae (Barai),Lamiaceae (Barai),11
Apidae (Barai),Plantaginaceae (Barai),25
Apidae (Bassano del Grappa),Asteraceae (Bassano del Grappa),400
Apidae (Bassano del Grappa),Papaveraceae (Bassano del Grappa),1
Apidae (Beloeil),Asteraceae (Beloeil),13
Apidae (Beloeil),Caprifoliaceae (Beloeil),3
Apidae (Beloeil),Cornaceae (Beloeil),9
Apidae (Beloeil),Fabaceae (Beloeil),9
Apidae (Beloeil),Hypericaceae (Beloeil),12
Apidae (Beloeil),Lamiaceae (Beloeil),5
Apidae (Beloeil),Lythraceae (Beloeil),4
Apidae (Beloeil),Onagraceae (Beloeil),3
Apidae (Beloeil),Plantaginaceae (Beloeil),1
Apidae (Beloeil),Ranunculaceae (Beloeil),3
Apidae (Beloeil),Scrophulariaceae (Beloeil),6
Apidae (Beloeil),Verbenaceae (Beloeil),1
