edges_removed,number_of_strongly_connected_components,largest_strongly_connected_component_size,largest_strongly_connected_component_average_path_length,average_degree,average_weighted_degree,degree_distribution,weighted_degree_distribution
103,18,63,0.7226675066279271,5.525,33.025,"{13: 2, 0: 17, 9: 5, 11: 3, 6: 5, 4: 1, 7: 3, 3: 13, 5: 5, 14: 1, 10: 5, 15: 3, 1: 7, 2: 3, 18: 2, 12: 3, 17: 1, 8: 1}","{89: 1, 0: 17, 58: 2, 338: 1, 38: 2, 49: 2, 10: 2, 27: 1, 20: 2, 26: 1, 51: 1, 76: 1, 7: 3, 5: 1, 54: 1, 109: 1, 33: 1, 16: 3, 3: 6, 53: 1, 13: 1, 4: 7, 37: 1, 1: 5, 60: 2, 386: 1, 19: 1, 122: 1, 165: 1, 46: 1, 183: 1, 12: 1, 48: 2, 14: 1, 31: 1, 39: 1, 11: 1, 17: 1}"
104,18,63,0.7229530036876177,5.5,32.9,"{13: 2, 0: 17, 9: 5, 11: 3, 6: 5, 4: 1, 7: 2, 3: 13, 5: 6, 14: 1, 10: 5, 15: 3, 1: 7, 2: 3, 18: 2, 12: 3, 17: 1, 8: 1}","{89: 1, 0: 17, 58: 2, 338: 1, 38: 2, 49: 2, 10: 2, 27: 1, 20: 2, 26: 1, 51: 1, 76: 1, 7: 3, 5: 1, 54: 1, 109: 1, 33: 1, 16: 1, 3: 6, 11: 3, 53: 1, 13: 1, 4: 7, 37: 1, 1: 5, 60: 2, 386: 1, 19: 1, 122: 1, 165: 1, 46: 1, 183: 1, 12: 1, 48: 2, 14: 1, 31: 1, 39: 1, 17: 1}"
105,19,62,0.6989015830958335,5.475,32.875,"{13: 2, 0: 18, 9: 5, 11: 3, 6: 5, 4: 1, 7: 2, 3: 13, 5: 6, 14: 2, 10: 5, 15: 2, 1: 6, 2: 3, 18: 2, 12: 3, 17: 1, 8: 1}","{89: 1, 0: 18, 58: 2, 338: 1, 38: 2, 49: 2, 10: 2, 27: 1, 20: 2, 26: 1, 51: 1, 76: 1, 7: 3, 5: 1, 54: 1, 109: 1, 33: 1, 16: 1, 3: 6, 11: 3, 53: 1, 13: 1, 4: 7, 37: 1, 1: 4, 60: 2, 386: 1, 19: 1, 122: 1, 165: 1, 46: 1, 183: 1, 12: 1, 47: 1, 48: 1, 14: 1, 31: 1, 39: 1, 17: 1}"
106,19,62,0.6989188128439214,5.45,32.675,"{12: 3, 0: 18, 9: 5, 11: 4, 6: 5, 4: 1, 7: 2, 3: 13, 5: 6, 14: 2, 13: 1, 10: 5, 15: 2, 1: 6, 2: 3, 18: 2, 17: 1, 8: 1}","{81: 1, 0: 18, 58: 2, 338: 1, 38: 2, 49: 2, 10: 2, 27: 1, 20: 2, 26: 1, 51: 1, 76: 1, 7: 3, 5: 1, 54: 1, 109: 1, 33: 1, 16: 1, 3: 6, 11: 3, 53: 1, 13: 1, 4: 7, 37: 1, 1: 4, 60: 1, 386: 1, 19: 1, 122: 1, 165: 1, 52: 1, 46: 1, 183: 1, 12: 1, 47: 1, 48: 1, 14: 1, 31: 1, 39: 1, 17: 1}"
107,19,62,0.6989188128439214,5.425,32.625,"{11: 5, 0: 18, 9: 4, 6: 5, 4: 1, 7: 2, 3: 13, 5: 6, 14: 2, 13: 1, 10: 5, 15: 2, 1: 6, 2: 3, 18: 2, 8: 2, 17: 1, 12: 2}","{79: 1, 0: 18, 58: 2, 338: 1, 38: 2, 49: 2, 10: 2, 27: 1, 20: 2, 26: 1, 51: 1, 76: 1, 7: 3, 5: 1, 54: 1, 109: 1, 33: 1, 16: 1, 3: 6, 11: 3, 53: 1, 13: 1, 4: 7, 37: 1, 1: 4, 60: 1, 386: 1, 19: 1, 122: 1, 163: 1, 52: 1, 46: 1, 183: 1, 12: 1, 47: 1, 48: 1, 14: 1, 31: 1, 39: 1, 17: 1}"
108,19,62,0.6989188128439214,5.4,32.6,"{10: 6, 0: 18, 9: 4, 11: 4, 6: 5, 4: 2, 7: 2, 3: 13, 5: 5, 14: 2, 13: 1, 15: 2, 1: 6, 2: 3, 18: 2, 8: 2, 17: 1, 12: 2}","{78: 1, 0: 18, 58: 2, 338: 1, 38: 2, 49: 2, 10: 2, 27: 1, 20: 2, 26: 1, 51: 1, 76: 1, 7: 2, 5: 1, 54: 1, 109: 1, 33: 1, 16: 1, 3: 6, 11: 3, 53: 1, 13: 1, 4: 7, 37: 1, 1: 4, 60: 1, 386: 1, 19: 1, 122: 1, 163: 1, 52: 1, 46: 1, 183: 1, 6: 1, 12: 1, 47: 1, 48: 1, 14: 1, 31: 1, 39: 1, 17: 1}"
109,19,62,0.6989188128439214,5.375,32.575,"{9: 5, 0: 18, 11: 3, 6: 5, 4: 2, 7: 2, 3: 13, 5: 5, 14: 2, 13: 1, 10: 6, 15: 2, 1: 6, 2: 3, 18: 2, 8: 2, 17: 1, 12: 2}","{77: 1, 0: 18, 58: 2, 338: 1, 38: 2, 49: 2, 10: 2, 27: 1, 20: 2, 26: 1, 51: 1, 76: 1, 7: 2, 5: 1, 54: 1, 109: 1, 33: 1, 16: 1, 3: 6, 11: 3, 53: 1, 13: 1, 4: 7, 37: 1, 1: 4, 60: 1, 386: 1, 19: 1, 122: 1, 163: 1, 52: 1, 45: 1, 183: 1, 6: 1, 12: 1, 47: 1, 48: 1, 14: 1, 31: 1, 39: 1, 17: 1}"
110,19,62,0.6989188128439214,5.35,32.55,"{8: 2, 0: 18, 9: 4, 11: 3, 6: 5, 4: 2, 7: 3, 3: 13, 5: 5, 14: 2, 13: 1, 10: 6, 15: 2, 1: 6, 2: 3, 18: 2, 17: 1, 12: 2}","{76: 2, 0: 18, 58: 2, 338: 1, 38: 2, 49: 2, 10: 2, 27: 1, 20: 2, 26: 1, 51: 1, 7: 2, 5: 1, 54: 1, 109: 1, 33: 1, 16: 1, 3: 6, 11: 4, 53: 1, 13: 1, 4: 7, 37: 1, 1: 4, 60: 1, 386: 1, 19: 1, 122: 1, 163: 1, 52: 1, 45: 1, 183: 1, 6: 1, 47: 1, 48: 1, 14: 1, 31: 1, 39: 1, 17: 1}"
111,19,62,0.7000802507229797,5.325,32.075,"{7: 4, 0: 18, 9: 4, 11: 3, 6: 5, 4: 2, 3: 13, 5: 5, 14: 2, 13: 1, 10: 6, 15: 2, 1: 6, 2: 3, 17: 2, 18: 1, 8: 1, 12: 2}","{57: 1, 0: 18, 58: 2, 338: 1, 38: 2, 49: 2, 10: 2, 27: 1, 20: 2, 26: 1, 51: 1, 76: 1, 7: 2, 5: 1, 54: 1, 109: 1, 33: 1, 16: 1, 3: 6, 11: 4, 53: 1, 13: 1, 4: 7, 37: 1, 1: 4, 60: 1, 367: 1, 19: 1, 122: 1, 163: 1, 52: 1, 45: 1, 183: 1, 6: 1, 47: 1, 48: 1, 14: 1, 31: 1, 39: 1, 17: 1}"
112,19,62,0.700306961679609,5.3,31.725,"{6: 6, 0: 18, 9: 4, 11: 3, 4: 2, 7: 3, 3: 13, 5: 5, 14: 2, 13: 1, 10: 6, 15: 2, 1: 6, 2: 3, 17: 1, 18: 1, 8: 1, 16: 1, 12: 2}","{43: 1, 0: 18, 58: 2, 338: 1, 38: 2, 49: 2, 10: 2, 27: 1, 20: 2, 26: 1, 51: 1, 76: 1, 7: 2, 5: 1, 54: 1, 109: 1, 33: 1, 16: 1, 3: 6, 11: 4, 53: 1, 13: 1, 4: 7, 37: 1, 1: 4, 60: 1, 367: 1, 19: 1, 122: 1, 163: 1, 52: 1, 45: 1, 169: 1, 6: 1, 47: 1, 48: 1, 14: 1, 31: 1, 39: 1, 17: 1}"
113,19,62,0.700306961679609,5.275,31.7,"{5: 6, 0: 18, 9: 5, 11: 3, 6: 5, 4: 2, 7: 3, 3: 13, 14: 2, 13: 1, 10: 5, 15: 2, 1: 6, 2: 3, 17: 1, 18: 1, 8: 1, 16: 1, 12: 2}","{42: 1, 0: 18, 58: 2, 338: 1, 38: 2, 49: 2, 10: 2, 27: 1, 20: 2, 26: 1, 51: 1, 76: 1, 7: 2, 5: 1, 54: 1, 109: 1, 33: 1, 16: 1, 3: 6, 11: 4, 53: 1, 13: 1, 4: 7, 37: 1, 1: 4, 60: 1, 367: 1, 18: 1, 122: 1, 163: 1, 52: 1, 45: 1, 169: 1, 6: 1, 47: 1, 48: 1, 14: 1, 31: 1, 39: 1, 17: 1}"
114,20,61,0.7013494216952441,5.25,31.6,"{4: 3, 0: 19, 9: 5, 11: 3, 6: 5, 7: 3, 3: 13, 5: 5, 14: 2, 13: 1, 10: 5, 15: 2, 1: 5, 2: 3, 17: 1, 18: 1, 8: 1, 16: 1, 12: 2}","{38: 3, 0: 19, 58: 2, 338: 1, 49: 2, 10: 2, 27: 1, 20: 2, 26: 1, 51: 1, 76: 1, 7: 2, 5: 1, 54: 1, 109: 1, 33: 1, 16: 1, 3: 6, 11: 4, 53: 1, 13: 1, 4: 6, 37: 1, 1: 4, 60: 1, 367: 1, 18: 1, 122: 1, 163: 1, 52: 1, 45: 1, 169: 1, 6: 1, 47: 1, 48: 1, 14: 1, 31: 1, 39: 1, 17: 1}"
115,20,61,0.7013494216952441,5.225,31.55,"{3: 14, 0: 19, 9: 5, 11: 4, 6: 5, 4: 2, 7: 3, 5: 5, 14: 2, 13: 1, 10: 5, 15: 2, 1: 5, 2: 3, 17: 1, 18: 1, 8: 1, 16: 1, 12: 1}","{36: 1, 0: 19, 58: 2, 338: 1, 38: 2, 49: 2, 10: 2, 27: 1, 20: 1, 26: 1, 51: 1, 76: 1, 7: 2, 5: 1, 54: 1, 109: 1, 33: 1, 16: 1, 3: 6, 11: 4, 53: 1, 13: 1, 4: 6, 37: 1, 1: 4, 60: 1, 367: 1, 18: 2, 122: 1, 163: 1, 52: 1, 45: 1, 169: 1, 6: 1, 47: 1, 48: 1, 14: 1, 31: 1, 39: 1, 17: 1}"
116,20,61,0.7013494216952441,5.2,31.5,"{2: 4, 0: 19, 9: 5, 11: 4, 6: 5, 4: 2, 7: 3, 3: 13, 5: 5, 14: 3, 13: 1, 10: 5, 15: 1, 1: 5, 17: 1, 18: 1, 8: 1, 16: 1, 12: 1}","{34: 1, 0: 19, 58: 2, 338: 1, 38: 2, 49: 2, 10: 2, 27: 1, 20: 1, 26: 1, 51: 1, 76: 1, 7: 2, 5: 1, 54: 1, 109: 1, 33: 1, 16: 1, 3: 6, 11: 4, 53: 1, 13: 1, 4: 6, 37: 1, 1: 4, 60: 1, 367: 1, 18: 2, 122: 1, 163: 1, 52: 1, 45: 1, 169: 1, 6: 1, 47: 1, 46: 1, 14: 1, 31: 1, 39: 1, 17: 1}"
117,20,61,0.735361024608069,5.175,30.675,"{1: 6, 0: 19, 9: 5, 11: 4, 6: 5, 4: 2, 7: 3, 3: 13, 5: 5, 14: 3, 13: 1, 10: 5, 15: 1, 2: 3, 17: 2, 8: 1, 16: 1, 12: 1}","{1: 5, 0: 19, 58: 2, 338: 1, 38: 2, 49: 2, 10: 2, 27: 1, 20: 1, 26: 1, 51: 1, 76: 1, 7: 2, 5: 1, 54: 1, 109: 1, 33: 1, 16: 1, 3: 6, 11: 4, 53: 1, 13: 1, 4: 6, 37: 1, 60: 1, 367: 1, 18: 2, 89: 1, 163: 1, 52: 1, 45: 1, 169: 1, 6: 1, 47: 1, 46: 1, 14: 1, 31: 1, 39: 1, 17: 1}"
118,21,60,0.7106827225245492,5.15,30.65,"{0: 20, 9: 5, 11: 5, 6: 5, 4: 2, 7: 3, 3: 13, 5: 5, 14: 3, 13: 1, 10: 5, 15: 1, 1: 5, 2: 3, 17: 2, 8: 1, 16: 1}","{0: 20, 58: 2, 338: 1, 38: 3, 49: 2, 10: 2, 27: 1, 20: 1, 26: 1, 51: 1, 76: 1, 7: 2, 5: 1, 54: 1, 109: 1, 33: 1, 16: 1, 3: 6, 11: 4, 53: 1, 13: 1, 4: 6, 37: 1, 1: 4, 60: 1, 367: 1, 18: 2, 89: 1, 163: 1, 52: 1, 45: 1, 169: 1, 6: 1, 47: 1, 46: 1, 14: 1, 31: 1, 17: 1}"
119,21,60,0.7106827225245492,5.125,30.6,"{0: 20, 8: 2, 11: 4, 6: 5, 9: 4, 4: 2, 7: 3, 3: 13, 5: 5, 14: 3, 13: 1, 10: 6, 15: 1, 1: 5, 2: 3, 17: 2, 16: 1}","{0: 20, 56: 1, 338: 1, 38: 3, 49: 2, 10: 2, 27: 1, 20: 1, 26: 1, 51: 1, 76: 1, 7: 2, 5: 1, 54: 1, 109: 1, 33: 1, 16: 1, 58: 2, 3: 6, 11: 4, 53: 1, 13: 1, 4: 6, 37: 1, 1: 4, 367: 1, 18: 2, 89: 1, 163: 1, 52: 1, 45: 1, 169: 1, 6: 1, 47: 1, 46: 1, 14: 1, 31: 1, 17: 1}"
120,21,60,0.7106827225245492,5.1,30.575,"{0: 20, 7: 4, 11: 4, 6: 5, 9: 4, 4: 2, 3: 13, 5: 5, 14: 2, 13: 2, 10: 6, 15: 1, 1: 5, 2: 3, 17: 2, 8: 1, 16: 1}","{0: 20, 55: 1, 338: 1, 38: 3, 49: 2, 10: 2, 27: 1, 20: 1, 26: 1, 51: 1, 76: 1, 7: 2, 5: 1, 54: 1, 109: 1, 33: 1, 16: 1, 58: 2, 3: 6, 11: 4, 53: 1, 13: 1, 4: 6, 37: 1, 1: 4, 367: 1, 18: 2, 89: 1, 163: 1, 52: 1, 45: 1, 169: 1, 6: 1, 46: 2, 14: 1, 31: 1, 17: 1}"
121,21,60,0.7118979218930855,5.075,30.375,"{0: 20, 6: 6, 11: 4, 9: 5, 4: 2, 7: 3, 3: 13, 5: 5, 14: 2, 13: 2, 10: 5, 15: 1, 1: 5, 2: 3, 17: 2, 8: 1, 16: 1}","{0: 20, 47: 1, 338: 1, 38: 3, 49: 2, 10: 2, 27: 1, 20: 1, 26: 1, 51: 1, 76: 1, 7: 2, 5: 1, 54: 1, 109: 1, 33: 1, 16: 1, 58: 2, 3: 6, 11: 4, 53: 1, 13: 1, 4: 6, 37: 2, 1: 4, 367: 1, 18: 2, 89: 1, 163: 1, 52: 1, 169: 1, 6: 1, 46: 2, 14: 1, 31: 1, 17: 1}"
122,21,60,0.7133253215588898,5.05,29.7,"{0: 20, 5: 6, 11: 4, 6: 5, 9: 5, 4: 2, 7: 3, 3: 13, 14: 2, 13: 2, 10: 5, 15: 1, 1: 5, 2: 3, 16: 2, 17: 1, 8: 1}","{0: 20, 20: 2, 338: 1, 38: 3, 49: 2, 10: 2, 27: 1, 26: 1, 51: 1, 76: 1, 7: 2, 5: 1, 54: 1, 109: 1, 33: 1, 16: 1, 58: 2, 3: 6, 11: 4, 53: 1, 13: 1, 4: 6, 37: 2, 1: 4, 340: 1, 18: 2, 89: 1, 163: 1, 52: 1, 169: 1, 6: 1, 46: 2, 14: 1, 31: 1, 17: 1}"
123,21,60,0.7133253215588898,5.025,29.675,"{0: 20, 4: 4, 11: 4, 6: 5, 9: 5, 7: 3, 3: 13, 5: 4, 14: 2, 13: 2, 10: 5, 15: 1, 1: 5, 2: 3, 16: 2, 17: 1, 8: 1}","{0: 20, 19: 1, 338: 1, 38: 3, 49: 2, 10: 2, 27: 1, 20: 1, 26: 1, 51: 1, 76: 1, 7: 2, 5: 1, 54: 1, 109: 1, 33: 1, 16: 1, 58: 2, 3: 6, 11: 4, 53: 1, 13: 2, 4: 6, 37: 2, 1: 4, 340: 1, 18: 2, 89: 1, 163: 1, 52: 1, 169: 1, 6: 1, 46: 2, 31: 1, 17: 1}"
124,21,60,0.7133253215588898,5.0,29.65,"{0: 20, 3: 14, 11: 4, 6: 5, 9: 6, 4: 3, 7: 3, 5: 4, 14: 2, 13: 2, 10: 4, 15: 1, 1: 5, 2: 3, 16: 2, 17: 1, 8: 1}","{0: 20, 18: 3, 338: 1, 38: 3, 49: 2, 10: 2, 27: 1, 20: 1, 26: 1, 51: 1, 76: 1, 7: 2, 5: 1, 54: 1, 109: 1, 33: 1, 16: 1, 58: 2, 3: 6, 11: 4, 53: 1, 13: 2, 4: 6, 37: 2, 1: 4, 340: 1, 89: 1, 163: 1, 52: 1, 169: 1, 6: 1, 46: 2, 30: 1, 17: 1}"
125,21,60,0.749974826828956,4.975,29.25,"{0: 20, 2: 4, 11: 4, 6: 5, 9: 6, 4: 3, 7: 3, 3: 13, 5: 4, 14: 2, 13: 2, 10: 4, 15: 2, 1: 5, 16: 1, 17: 1, 8: 1}","{0: 20, 2: 1, 338: 1, 38: 3, 49: 2, 10: 2, 27: 1, 20: 1, 26: 1, 51: 1, 76: 1, 7: 2, 5: 1, 54: 1, 109: 1, 33: 1, 16: 1, 58: 2, 3: 6, 11: 4, 53: 1, 13: 2, 4: 6, 37: 2, 1: 4, 340: 1, 18: 2, 89: 1, 163: 1, 52: 1, 153: 1, 6: 1, 46: 2, 30: 1, 17: 1}"
126,21,60,0.7504205461100242,4.95,29.225,"{0: 20, 1: 6, 11: 4, 6: 5, 9: 5, 4: 3, 7: 3, 3: 13, 5: 4, 14: 2, 13: 2, 10: 4, 15: 2, 2: 3, 16: 1, 17: 1, 8: 2}","{0: 20, 1: 5, 338: 1, 38: 3, 49: 2, 10: 2, 27: 1, 20: 1, 26: 1, 51: 1, 76: 1, 7: 2, 5: 1, 54: 1, 109: 1, 33: 1, 16: 2, 58: 2, 3: 6, 11: 4, 53: 1, 13: 2, 4: 6, 37: 2, 340: 1, 18: 2, 89: 1, 163: 1, 52: 1, 153: 1, 6: 1, 46: 2, 30: 1}"
127,22,59,0.7222299801278012,4.925,29.2,"{0: 21, 11: 4, 6: 5, 9: 4, 4: 3, 7: 3, 3: 13, 5: 4, 14: 2, 13: 2, 10: 4, 15: 2, 1: 5, 2: 3, 16: 1, 8: 3, 17: 1}","{0: 21, 338: 1, 38: 3, 49: 2, 10: 2, 27: 1, 20: 1, 26: 1, 51: 1, 76: 1, 7: 2, 5: 1, 54: 1, 109: 1, 33: 1, 16: 2, 58: 2, 3: 6, 11: 4, 53: 1, 13: 2, 4: 6, 37: 2, 1: 4, 340: 1, 17: 1, 89: 1, 163: 1, 52: 1, 153: 1, 6: 1, 46: 2, 30: 1, 18: 1}"
128,22,59,0.7346126042805633,4.9,27.1,"{0: 21, 10: 5, 6: 5, 9: 4, 4: 3, 7: 4, 3: 13, 5: 4, 14: 2, 13: 2, 15: 2, 1: 5, 2: 3, 16: 1, 8: 2, 17: 1, 11: 3}","{0: 21, 254: 1, 38: 3, 49: 2, 10: 2, 27: 1, 20: 1, 26: 1, 51: 1, 76: 1, 7: 2, 5: 1, 54: 1, 109: 1, 33: 1, 16: 2, 58: 2, 3: 6, 11: 4, 53: 1, 13: 2, 4: 6, 37: 2, 1: 4, 340: 1, 17: 1, 89: 1, 79: 1, 52: 1, 153: 1, 6: 1, 46: 2, 30: 1, 18: 1}"
129,22,59,0.7346126042805633,4.875,27.05,"{0: 21, 9: 5, 6: 5, 4: 3, 7: 4, 3: 13, 5: 4, 14: 2, 13: 1, 10: 4, 15: 2, 1: 5, 2: 3, 16: 1, 8: 2, 17: 1, 11: 3, 12: 1}","{0: 21, 252: 1, 38: 3, 49: 2, 10: 2, 27: 1, 20: 1, 26: 1, 51: 1, 76: 1, 7: 2, 5: 1, 54: 1, 109: 1, 33: 1, 16: 2, 58: 2, 3: 6, 11: 4, 53: 1, 13: 2, 4: 6, 37: 2, 1: 4, 340: 1, 17: 1, 89: 1, 79: 1, 52: 1, 153: 1, 6: 1, 44: 1, 46: 1, 30: 1, 18: 1}"
130,22,59,0.7346126042805633,4.85,27.025,"{0: 21, 8: 4, 6: 5, 9: 3, 4: 3, 7: 4, 3: 13, 5: 4, 14: 2, 13: 1, 10: 4, 15: 2, 1: 5, 2: 3, 16: 1, 17: 1, 11: 3, 12: 1}","{0: 21, 251: 1, 38: 3, 49: 2, 10: 2, 27: 1, 20: 1, 26: 1, 51: 1, 76: 1, 7: 2, 5: 1, 54: 1, 109: 1, 33: 1, 16: 2, 58: 2, 3: 6, 11: 4, 53: 1, 13: 2, 4: 6, 37: 1, 1: 4, 340: 1, 17: 1, 89: 1, 79: 1, 52: 1, 36: 1, 153: 1, 6: 1, 44: 1, 46: 1, 30: 1, 18: 1}"
131,22,59,0.7346126042805633,4.825,27.0,"{0: 21, 7: 4, 6: 6, 9: 3, 4: 3, 3: 13, 5: 4, 14: 2, 13: 1, 10: 4, 15: 2, 1: 5, 2: 3, 16: 1, 8: 3, 17: 1, 11: 3, 12: 1}","{0: 21, 250: 1, 38: 3, 49: 2, 10: 3, 27: 1, 20: 1, 26: 1, 51: 1, 76: 1, 7: 2, 5: 1, 54: 1, 109: 1, 33: 1, 16: 2, 58: 2, 3: 6, 11: 3, 53: 1, 13: 2, 4: 6, 37: 1, 1: 4, 340: 1, 17: 1, 89: 1, 79: 1, 52: 1, 36: 1, 153: 1, 6: 1, 44: 1, 46: 1, 30: 1, 18: 1}"
132,22,59,0.7502025516490289,4.8,22.425,"{0: 21, 6: 7, 9: 3, 4: 3, 7: 3, 3: 13, 5: 4, 14: 2, 13: 1, 10: 4, 15: 3, 1: 5, 2: 3, 8: 3, 17: 1, 11: 3, 12: 1}","{0: 21, 67: 1, 38: 3, 49: 2, 10: 3, 27: 1, 20: 1, 26: 1, 51: 1, 76: 1, 7: 2, 5: 1, 54: 1, 109: 1, 33: 1, 16: 2, 58: 2, 3: 6, 11: 3, 53: 1, 13: 2, 4: 6, 37: 1, 1: 4, 157: 1, 17: 1, 89: 1, 79: 1, 52: 1, 36: 1, 153: 1, 6: 1, 44: 1, 46: 1, 30: 1, 18: 1}"
133,22,59,0.7586457064830474,4.775,21.475,"{0: 21, 5: 5, 6: 6, 9: 3, 4: 3, 7: 3, 3: 13, 14: 3, 13: 1, 10: 4, 15: 2, 1: 5, 2: 3, 8: 3, 17: 1, 11: 3, 12: 1}","{0: 21, 29: 1, 38: 3, 49: 2, 10: 3, 27: 1, 20: 1, 26: 1, 51: 1, 76: 1, 7: 2, 5: 1, 54: 1, 109: 1, 33: 1, 16: 2, 58: 2, 3: 6, 11: 3, 53: 1, 13: 2, 4: 6, 37: 1, 1: 4, 157: 1, 17: 1, 89: 1, 79: 1, 52: 1, 36: 1, 115: 1, 6: 1, 44: 1, 46: 1, 30: 1, 18: 1}"
134,22,59,0.7586457064830474,4.75,21.45,"{0: 21, 4: 4, 6: 5, 9: 3, 7: 3, 3: 13, 5: 5, 14: 3, 13: 1, 10: 4, 15: 2, 1: 5, 2: 3, 8: 3, 17: 1, 11: 3, 12: 1}","{0: 21, 28: 1, 38: 3, 49: 2, 10: 4, 27: 1, 20: 1, 26: 1, 51: 1, 76: 1, 7: 2, 5: 1, 54: 1, 109: 1, 33: 1, 16: 2, 58: 2, 3: 6, 11: 2, 53: 1, 13: 2, 4: 6, 37: 1, 1: 4, 157: 1, 17: 1, 89: 1, 79: 1, 52: 1, 36: 1, 115: 1, 6: 1, 44: 1, 46: 1, 30: 1, 18: 1}"
135,22,59,0.7589363365974549,4.725,21.375,"{0: 21, 3: 14, 6: 5, 9: 3, 4: 3, 7: 4, 5: 5, 14: 3, 13: 1, 10: 4, 15: 2, 1: 5, 2: 3, 17: 1, 11: 3, 8: 2, 12: 1}","{0: 21, 25: 1, 38: 3, 49: 2, 10: 4, 27: 1, 20: 1, 26: 1, 51: 1, 76: 1, 7: 2, 5: 1, 54: 1, 109: 1, 33: 1, 16: 2, 58: 2, 3: 6, 11: 2, 53: 1, 13: 2, 4: 6, 37: 1, 1: 4, 157: 1, 14: 1, 89: 1, 79: 1, 52: 1, 36: 1, 115: 1, 6: 1, 44: 1, 46: 1, 30: 1, 18: 1}"
136,22,59,0.7589363365974549,4.7,21.35,"{0: 21, 2: 5, 6: 5, 9: 3, 4: 3, 7: 4, 3: 12, 5: 5, 14: 3, 13: 1, 10: 4, 15: 2, 1: 5, 17: 1, 11: 3, 8: 2, 12: 1}","{0: 21, 24: 1, 38: 3, 49: 2, 10: 4, 27: 1, 20: 1, 26: 1, 51: 1, 76: 1, 7: 2, 5: 1, 54: 1, 109: 1, 33: 1, 16: 2, 58: 2, 3: 7, 11: 2, 53: 1, 13: 2, 4: 5, 37: 1, 1: 4, 157: 1, 14: 1, 89: 1, 79: 1, 52: 1, 36: 1, 115: 1, 6: 1, 44: 1, 46: 1, 30: 1, 18: 1}"
137,22,59,0.7664862339339361,4.675,20.85,"{0: 21, 1: 6, 6: 5, 9: 3, 4: 3, 7: 4, 3: 12, 5: 5, 14: 3, 13: 1, 10: 4, 15: 2, 2: 4, 16: 1, 11: 3, 8: 2, 12: 1}","{0: 21, 4: 6, 38: 3, 49: 2, 10: 4, 27: 1, 20: 1, 26: 1, 51: 1, 76: 1, 7: 2, 5: 1, 54: 1, 109: 1, 33: 1, 16: 2, 58: 2, 3: 7, 11: 2, 53: 1, 13: 2, 37: 1, 1: 4, 157: 1, 14: 1, 69: 1, 79: 1, 52: 1, 36: 1, 115: 1, 6: 1, 44: 1, 46: 1, 30: 1, 18: 1}"
138,23,58,0.7670006504321261,4.65,20.75,"{0: 22, 6: 5, 9: 3, 4: 3, 7: 4, 3: 12, 5: 5, 14: 3, 13: 1, 10: 5, 15: 2, 1: 5, 2: 4, 16: 1, 11: 2, 8: 2, 12: 1}","{0: 22, 38: 2, 49: 2, 10: 4, 27: 1, 20: 1, 26: 1, 51: 1, 76: 1, 7: 2, 5: 1, 54: 1, 109: 1, 33: 1, 16: 2, 58: 2, 3: 7, 11: 2, 53: 1, 13: 2, 4: 5, 37: 1, 1: 4, 157: 1, 14: 1, 69: 1, 79: 1, 52: 1, 36: 1, 115: 1, 6: 1, 44: 1, 46: 1, 30: 1, 34: 1, 18: 1}"
139,23,58,0.7670006504321261,4.625,20.7,"{0: 22, 5: 6, 9: 3, 4: 3, 7: 4, 3: 12, 14: 3, 13: 1, 10: 6, 15: 2, 6: 4, 1: 5, 2: 4, 16: 1, 8: 2, 12: 1, 11: 1}","{0: 22, 36: 2, 49: 2, 10: 4, 27: 1, 20: 1, 26: 1, 51: 1, 76: 1, 7: 2, 5: 1, 54: 1, 109: 1, 33: 1, 16: 2, 58: 2, 3: 7, 11: 2, 53: 1, 13: 2, 4: 5, 37: 1, 1: 4, 38: 1, 157: 1, 14: 1, 69: 1, 79: 1, 50: 1, 115: 1, 6: 1, 44: 1, 46: 1, 30: 1, 34: 1, 18: 1}"
140,23,58,0.7724618954561137,4.6,20.1,"{0: 22, 4: 4, 9: 4, 7: 4, 3: 12, 5: 5, 14: 3, 13: 1, 10: 5, 15: 2, 6: 4, 1: 5, 2: 4, 16: 1, 8: 2, 12: 1, 11: 1}","{0: 22, 12: 1, 49: 2, 10: 4, 27: 1, 20: 1, 26: 1, 51: 1, 76: 1, 7: 2, 5: 1, 54: 1, 109: 1, 33: 1, 16: 2, 58: 1, 3: 7, 11: 2, 53: 1, 13: 2, 4: 5, 37: 1, 1: 4, 38: 1, 34: 2, 157: 1, 14: 1, 69: 1, 79: 1, 50: 1, 36: 1, 115: 1, 6: 1, 44: 1, 46: 1, 30: 1, 18: 1}"
141,23,58,0.7726491451896429,4.575,20.075,"{0: 22, 3: 12, 9: 4, 4: 3, 7: 4, 5: 5, 14: 3, 13: 1, 10: 5, 15: 2, 6: 4, 1: 5, 2: 5, 16: 1, 8: 2, 12: 1, 11: 1}","{0: 22, 11: 3, 49: 2, 10: 4, 27: 1, 20: 1, 26: 1, 51: 1, 76: 1, 7: 2, 5: 1, 54: 1, 109: 1, 33: 1, 16: 2, 58: 1, 3: 6, 53: 1, 13: 2, 4: 5, 37: 1, 1: 4, 38: 1, 34: 2, 157: 1, 14: 1, 69: 1, 79: 1, 50: 1, 36: 1, 115: 1, 6: 1, 44: 1, 46: 1, 30: 1, 18: 1, 2: 1}"
