Source,Target,Weight
Eristalis (Scurelle),Erigeron (Scurelle),2
Eristalis (Scurelle),Filipendula (Scurelle),1
Eristalis (Scurelle),Geranium (Scurelle),1
Eristalis (Scurelle),Heracleum (Scurelle),3
Eristalis (Scurelle),Hypericum (Scurelle),1
Eristalis (Scurelle),Knautia (Scurelle),31
Eristalis (Scurelle),Leucanthemum (Scurelle),57
Eristalis (Scurelle),Lotus (Scurelle),1
Eristalis (Scurelle),Pimpinella (Scurelle),17
Eristalis (Scurelle),Plantago (Scurelle),1
Eristalis (Scurelle),Pycnocomon (Scurelle),55
Eristalis (Scurelle),Ranunculus (Scurelle),2
Eristalis (Scurelle),Rorippa (Scurelle),13
Eristalis (Scurelle),Scabiosa (Scurelle),1
Eristalis (Scurelle),Senecio (Scurelle),1
Eristalis (Scurelle),Taraxacum (Scurelle),20
Eristalis (Serifos),Hirschfeldia (Serifos),2
Eristalis (Serifos),Leontodon (Serifos),3
Eristalis (Sierra de Guadarrama),Adenocarpus (Sierra de Guadarrama),39
Eristalis (Sierra de Guadarrama),Armeria (Sierra de Guadarrama),7
Eristalis (Sierra de Guadarrama),Cytisus (Sierra de Guadarrama),16
Eristalis (Sierra de Guadarrama),Jasione (Sierra de Guadarrama),158
Eristalis (Sierra de Guadarrama),Jurinea (Sierra de Guadarrama),100
Eristalis (Sierra de Guadarrama),Leucanthemopsis (Sierra de Guadarrama),4
Eristalis (Sierra de Guadarrama),Pilosella (Sierra de Guadarrama),2
Eristalis (Sierra de Guadarrama),Sedum (Sierra de Guadarrama),16
Eristalis (Sierra de Guadarrama),Senecio (Sierra de Guadarrama),336
Eristalis (Sierra de Guadarrama),Silene (Sierra de Guadarrama),3
Eristalis (Sierra de Guadarrama),Solidago (Sierra de Guadarrama),88
Eristalis (Sierra de Guadarrama),Thymus (Sierra de Guadarrama),14
Eristalis (Sinonica),Hieracium (Sinonica),1
Eristalis (Sinonica),Senecio (Sinonica),2
Eristalis (Skov_Olesen_2004),Calluna (Skov_Olesen_2004),3
Eristalis (Skov_Olesen_2004),Succisa (Skov_Olesen_2004),20
Eristalis (Skov_Olesen_2004),Vaccinium (Skov_Olesen_2004),2
Eristalis (SonSali),Cistus (SonSali),1
Eristalis (SonSali),Colchicum (SonSali),1
Eristalis (SonSali),Teucrium (SonSali),2
Eristalis (Stammheim),Origanum (Stammheim),6
Eristalis (Steinmaur),Plantago (Steinmaur),1
Eristalis (Telve),Achillea (Telve),1
Eristalis (Telve),Chaerophyllum (Telve),1
Eristalis (Telve),Doronicum (Telve),4
Eristalis (Telve),Leucanthemum (Telve),3
Eristalis (Telve),Ranunculus (Telve),2
Eristalis (Telve),Solidago (Telve),1
Eristalis (Terlivka),Centaurea (Terlivka),1
Eristalis (Terlivka),Cichorium (Terlivka),1
Eristalis (Terlivka),Pentanema (Terlivka),1
Eristalis (Tilkerode),Crepis (Tilkerode),4
Eristalis (Tilkerode),Knautia (Tilkerode),1
Eristalis (Tonadico),Achillea (Tonadico),5
Eristalis (Tonadico),Angelica (Tonadico),3
Eristalis (Tonadico),Buddleja (Tonadico),39
Eristalis (Tonadico),Buphthalmum (Tonadico),1
Eristalis (Tonadico),Heliosperma (Tonadico),1
Eristalis (Tonadico),Hieracium (Tonadico),7
Eristalis (Urbanizaciones),Cistus (Urbanizaciones),2
Eristalis (Vale de Prazeres),Chamaemelum (Vale de Prazeres),19
Eristalis (Vale de Prazeres),Cistus (Vale de Prazeres),3
Eristalis (Vale de Prazeres),Coleostephus (Vale de Prazeres),1
Eristalis (Vallarsa),Astrantia (Vallarsa),6
Eristalis (Vallarsa),Convolvulus (Vallarsa),1
Eristalis (Valli del Pasubio),Daucus (Valli del Pasubio),37
Eristalis (Valli del Pasubio),Galium (Valli del Pasubio),1
Eristalis (Valli del Pasubio),Knautia (Valli del Pasubio),9
Eristalis (Valli del Pasubio),Melilotus (Valli del Pasubio),1
Eristalis (Valli del Pasubio),Pentanema (Valli del Pasubio),1
Eristalis (Valli del Pasubio),Ranunculus (Valli del Pasubio),1
Eristalis (Valli del Pasubio),Scabiosa (Valli del Pasubio),11
Eristalis (Valli del Pasubio),Senecio (Valli del Pasubio),2
Eristalis (VelkÃ© Pavlovice),Falcaria (VelkÃ© Pavlovice),2
Eristalis (Viita),Centaurea (Viita),1
Eristalis (Viita),Leucanthemum (Viita),2
Eristalis (Villamanrique_este),Cistus (Villamanrique_este),1
Eristalis (VoznesensÂ´k),Medicago (VoznesensÂ´k),1
Eristalis (Wallhausen),Scabiosa (Wallhausen),3
Eristalis (Windisch),Hypochaeris (Windisch),1
Eristalis (Windisch),Silene (Windisch),2
Eristalis (Windisch),Tanacetum (Windisch),1
Eristalis (Winterthur),Leontodon (Winterthur),3
Eristalis (Wolflinswil),Daucus (Wolflinswil),1
Eristalis (Wolflinswil),Plantago (Wolflinswil),2
Eristalis (Zoldo Alto),Allium (Zoldo Alto),3
Eristalis (Zoldo Alto),Arnica (Zoldo Alto),3
Eristalis (Zoldo Alto),Buphthalmum (Zoldo Alto),1
Eristalis (Zoldo Alto),Heracleum (Zoldo Alto),1
Eristalis (Zoldo Alto),Jacobaea (Zoldo Alto),45
Eristalis (Zoldo Alto),Leontodon (Zoldo Alto),4
Eristalis (Zoldo Alto),Leucanthemum (Zoldo Alto),3
Eristalis (Zoldo Alto),Origanum (Zoldo Alto),3
Eristalis (Zoldo Alto),Plantago (Zoldo Alto),1
Eristalis (Zoldo Alto),Valeriana (Zoldo Alto),7
Eristalis (kopec u Cheremysivka),Taraxacum (kopec u Cheremysivka),1
Erycia (Bassano del Grappa),Torilis (Bassano del Grappa),1
Erynnis (Berchtesgaden National Park),Ajuga (Berchtesgaden National Park),1
Erynnis (Berchtesgaden National Park),Biscutella (Berchtesgaden National Park),1
Erynnis (Coltesti),Lotus (Coltesti),3
Erynnis (Petre_tii de Jos),Lotus (Petre_tii de Jos),1
Eucera (AloeVera),Cistus (AloeVera),1
Eucera (AloeVera),Galactites (AloeVera),1
Eucera (AloeVera),Gladiolus (AloeVera),1
Eucera (Anafi),Bituminaria (Anafi),1
Eucera (Anafi),Crepis (Anafi),1
Eucera (Anafi),Glebionis (Anafi),1
Eucera (Anafi),Pseudodictamnus (Anafi),13
Eucera (Aznalcazar),Cistus (Aznalcazar),10
Eucera (Aznalcazar),Teucrium (Aznalcazar),1
Eucera (Blandas),Anthyllis (Blandas),8
Eucera (Blandas),Aphyllanthes (Blandas),1
Eucera (Blandas),Astragalus (Blandas),23
Eucera (Blandas),Buxus (Blandas),1
Eucera (Blandas),Helianthemum (Blandas),1
Eucera (Blandas),Hippocrepis (Blandas),1
Eucera (Blandas),Muscari (Blandas),1
Eucera (Blandas),Onobrychis (Blandas),7
Eucera (Blandas),Phyteuma (Blandas),2
Eucera (Blandas),Potentilla (Blandas),1
Eucera (Blandas),Salvia (Blandas),3
Eucera (Blandas),Thymus (Blandas),1
Eucera (Bonares),Cistus (Bonares),2
Eucera (Bonares),Lavandula (Bonares),2
Eucera (Borgoricco),Trifolium (Borgoricco),1
Eucera (Bulach),Vicia (Bulach),2
Eucera (CanRefila),Asphodelus (CanRefila),2
Eucera (CanRefila),Cistus (CanRefila),20
Eucera (CanVolaVola),Centaurium (CanVolaVola),1
Eucera (CanVolaVola),Cistus (CanVolaVola),1
Eucera (CanVolaVola),Teucrium (CanVolaVola),3
Eucera (CarrerBetlem),Asphodelus (CarrerBetlem),4
Eucera (CarrerBetlem),Cistus (CarrerBetlem),6
Eucera (CarrerBetlem),Gladiolus (CarrerBetlem),2
Eucera (CarrerBetlem),Salvia (CarrerBetlem),2
Eucera (CarrerBetlem),Teucrium (CarrerBetlem),1
Eucera (Castelo Viegas),Brassica (Castelo Viegas),8
Eucera (Castelo Viegas),Calendula (Castelo Viegas),7
Eucera (Castelo Viegas),Fumaria (Castelo Viegas),108
Eucera (Castelo Viegas),Oxalis (Castelo Viegas),2
Eucera (Castelo Viegas),Raphanus (Castelo Viegas),27
Eucera (Castelo Viegas),Vicia (Castelo Viegas),10
Eucera (Chios),Anchusa (Chios),3
Eucera (Chios),Cistus (Chios),2
Eucera (Chios),Crepis (Chios),7
Eucera (Chios),Fumana (Chios),1
Eucera (Chios),Muscari (Chios),2
Eucera (Chios),Ononis (Chios),2
Eucera (Chios),Salvia (Chios),11
Eucera (Chios),Teucrium (Chios),3
Eucera (Chios),Trifolium (Chios),3
Eucera (Chios),Vicia (Chios),12
Eucera (Chize),Lotus (Chize),1
Eucera (Coimbra),Aesculus (Coimbra),7
Eucera (Coimbra),Borago (Coimbra),6
Eucera (Coimbra),Oxalis (Coimbra),2
Eucera (Coimbra),Polygala (Coimbra),2
Eucera (Coimbra),Symphytum (Coimbra),11
Eucera (Coltesti),Coronilla (Coltesti),2
Eucera (Coltesti),Trifolium (Coltesti),1
Eucera (Costabissara),Lotus (Costabissara),3
Eucera (Costabissara),Trifolium (Costabissara),1
Eucera (Costabissara),Vicia (Costabissara),1
Eucera (Cotito_de_santa_teresa),Cistus (Cotito_de_santa_teresa),6
Eucera (Cotito_de_santa_teresa),Lavandula (Cotito_de_santa_teresa),2
Eucera (CÃ´te d'or),Ajuga (CÃ´te d'or),1
Eucera (CÃ´te d'or),Lathyrus (CÃ´te d'or),4
Eucera (CÃ´te d'or),Trifolium (CÃ´te d'or),3
Eucera (CÃ´te d'or),Vicia (CÃ´te d'or),15
Eucera (Endingen),Vicia (Endingen),1
Eucera (EsCabanells),Asphodelus (EsCabanells),7
Eucera (EsCabanells),Bellis (EsCabanells),2
Eucera (EsCabanells),Cistus (EsCabanells),23
Eucera (EsCabanells),Geranium (EsCabanells),1
Eucera (EsCabanells),Hypochaeris (EsCabanells),4
Eucera (EsCabanells),Trifolium (EsCabanells),8
Eucera (EsCapdella),Asphodelus (EsCapdella),1
Eucera (EsCapdella),Cistus (EsCapdella),21
Eucera (EsCapdella),Hypochaeris (EsCapdella),4
Eucera (EsCapdella),Reichardia (EsCapdella),3
Eucera (EsCapdella),Urospermum (EsCapdella),2
Eucera (Esparragal),Lavandula (Esparragal),4
Eucera (Esporles),Asphodelus (Esporles),7
Eucera (Esporles),Cistus (Esporles),1
Eucera (Esporles),Teucrium (Esporles),1
Eucera (Folegandros),Bituminaria (Folegandros),1
Eucera (Folegandros),Genista (Folegandros),3
Eucera (Folegandros),Pseudodictamnus (Folegandros),14
Eucera (Grigno),Echium (Grigno),1
Eucera (Grigno),Vicia (Grigno),2
Eucera (Halle),Ajuga (Halle),1
Eucera (Halle),Vicia (Halle),3
Eucera (Harzgerode),Vicia (Harzgerode),1
Eucera (Imer),Vicia (Imer),1
Eucera (Isola Vicentina),Lotus (Isola Vicentina),2
Eucera (Kea),Centaurea (Kea),1
Eucera (Kythnos),Lathyrus (Kythnos),1
Eucera (Kythnos),Medicago (Kythnos),1
Eucera (Lammi),Trifolium (Lammi),1
Eucera (Las_mulas),Cistus (Las_mulas),4
Eucera (Le Roeulx),Lotus (Le Roeulx),2
Eucera (Lesvos),Calendula (Lesvos),1
Eucera (Lesvos),Crepis (Lesvos),2
Eucera (Lesvos),Echium (Lesvos),1
Eucera (Lesvos),Hypochaeris (Lesvos),2
Eucera (Lesvos),Leontodon (Lesvos),6
Eucera (Lesvos),Onopordum (Lesvos),1
Eucera (Lesvos),Ranunculus (Lesvos),1
Eucera (Lesvos),Robinia (Lesvos),1
Eucera (Lesvos),Trifolium (Lesvos),6
Eucera (Luna de Jos),Lathyrus (Luna de Jos),4
Eucera (Luna de Jos),Ononis (Luna de Jos),1
Eucera (Luna de Jos),Scabiosa (Luna de Jos),1
Eucera (Macicasu),Coronilla (Macicasu),1
Eucera (Macicasu),Onobrychis (Macicasu),1
Eucera (Magdeburg),Vicia (Magdeburg),1
Eucera (Menorca),Anthemis (Menorca),1
Eucera (Menorca),Daucus (Menorca),1
Eucera (Menorca),Galactites (Menorca),2
Eucera (Menorca),Glebionis (Menorca),11
Eucera (Menorca),Helichrysum (Menorca),2
Eucera (Menorca),Jacobaea (Menorca),1
Eucera (Menorca),Lotus (Menorca),1
Eucera (Menorca),Malva (Menorca),2
Eucera (Menorca),Pallenis (Menorca),4
Eucera (Menorca),Rubus (Menorca),1
Eucera (Menorca),Santolina (Menorca),2
Eucera (Menorca),Teucrium (Menorca),2
Eucera (Mettauertal),Trifolium (Mettauertal),3
Eucera (Mettauertal),Vicia (Mettauertal),3
Eucera (Muro),Galactites (Muro),31
Eucera (Muro),Hypochaeris (Muro),7
Eucera (Muro),Lathyrus (Muro),2
Eucera (Muro),Lotus (Muro),15
Eucera (Muro),Lysimachia (Muro),1
Eucera (Muro),Medicago (Muro),1
Eucera (Muro),Muscari (Muro),1
Eucera (Muro),Reichardia (Muro),1
Eucera (Muro),Trifolium (Muro),1
Eucera (Muro),Urospermum (Muro),1
Eucera (Niebla),Centaurea (Niebla),1
Eucera (Niebla),Lavandula (Niebla),4
Eucera (Orozko),Vicia (Orozko),1
Eucera (Puntiro),Cistus (Puntiro),1
Eucera (Puntiro),Galactites (Puntiro),2
Eucera (Puntiro),Hedypnois (Puntiro),1
Eucera (Puntiro),Hypochaeris (Puntiro),1
Eucera (SaRitxola),Cistus (SaRitxola),19
Eucera (Sangerhausen),Trifolium (Sangerhausen),2
Eucera (Schio),Lotus (Schio),1
Eucera (Schio),Rhinanthus (Schio),1
Eucera (Schio),Trifolium (Schio),1
Eucera (Schupfart),Trifolium (Schupfart),1
Eucera (Schupfart),Vicia (Schupfart),3
Eucera (Scurelle),Anthyllis (Scurelle),2
Eucera (Scurelle),Echium (Scurelle),1
Eucera (Scurelle),Leucanthemum (Scurelle),1
Eucera (Scurelle),Lotus (Scurelle),3
Eucera (Scurelle),Trifolium (Scurelle),1
Eucera (Scurelle),Vicia (Scurelle),1
Eucera (Serifos),Trifolium (Serifos),1
Eucera (Serifos),Vicia (Serifos),3
Eucera (SonBaco),Calendula (SonBaco),1
Eucera (SonBaco),Cistus (SonBaco),4
Eucera (SonBaco),Hypochaeris (SonBaco),1
Eucera (SonBaco),Ophrys (SonBaco),1
Eucera (SonDoblons),Galactites (SonDoblons),1
Eucera (SonForteza),Clematis (SonForteza),1
Eucera (SonForteza),Lotus (SonForteza),1
Eucera (SonGinard),Asphodelus (SonGinard),1
Eucera (SonGinard),Borago (SonGinard),1
Eucera (SonGinard),Calendula (SonGinard),9
Eucera (SonGinard),Campanula (SonGinard),1
Eucera (SonGinard),Cistus (SonGinard),2
Eucera (SonGinard),Galactites (SonGinard),12
Eucera (SonGinard),Glebionis (SonGinard),13
Eucera (SonGinard),Hypochaeris (SonGinard),9
Eucera (SonGinard),Reichardia (SonGinard),1
Eucera (SonGinard),Sinapis (SonGinard),1
Eucera (SonGinard),Teucrium (SonGinard),10
Eucera (SonGual),Cistus (SonGual),4
Eucera (SonGual),Hypochaeris (SonGual),2
Eucera (SonGual),Salvia (SonGual),1
Eucera (SonMutNou),Asphodelus (SonMutNou),4
Eucera (SonMutNou),Asteriscus (SonMutNou),19
Eucera (SonMutNou),Blackstonia (SonMutNou),1
Eucera (SonMutNou),Cistus (SonMutNou),61
Eucera (SonMutNou),Galactites (SonMutNou),2
Eucera (SonMutNou),Lysimachia (SonMutNou),1
Eucera (SonMutNou),Phagnalon (SonMutNou),19
Eucera (SonMutNou),Teucrium (SonMutNou),12
Eucera (SonSali),Asphodelus (SonSali),1
Eucera (SonSali),Cistus (SonSali),3
Eucera (SonSali),Gladiolus (SonSali),1
Eucera (SonSali),Teucrium (SonSali),3
Eucera (Stammheim),Trifolium (Stammheim),1
Eucera (Steinmaur),Trifolium (Steinmaur),1
Eucera (Steinmaur),Vicia (Steinmaur),1
Eucera (UIB),Urospermum (UIB),1
Eucera (Vale de Prazeres),Lavandula (Vale de Prazeres),1
Eucera (Vale de Prazeres),Raphanus (Vale de Prazeres),24
Eucera (Viita),Anthyllis (Viita),1
Eucera (Villamanrique_este),Cistus (Villamanrique_este),1
Eucera (Villamanrique_sur),Cistus (Villamanrique_sur),8
Eucera (Wallhausen),Vicia (Wallhausen),4
Eucera (Windisch),Anthyllis (Windisch),1
Eucera (Windisch),Glechoma (Windisch),1
Eucera (Wolflinswil),Vicia (Wolflinswil),1
Eucera (sHeretat),Allium (sHeretat),1
Eucera (sHeretat),Cistus (sHeretat),8
Eucera (sHeretat),Galactites (sHeretat),1
Eucera (sHeretat),Reichardia (sHeretat),1
Eucera (sHeretat),Scabiosa (sHeretat),1
Euchloe (Lesvos),Hirschfeldia (Lesvos),10
Euchloe (Lesvos),Silene (Lesvos),1
Euclidia (Berchtesgaden National Park),Ajuga (Berchtesgaden National Park),1
Euclidia (Coltesti),Centaurea (Coltesti),1
Euclidia (Coltesti),Knautia (Coltesti),1
Euclidia (Coltesti),Lotus (Coltesti),2
Euclidia (Petre_tii de Jos),Achillea (Petre_tii de Jos),1
Euclidia (Petre_tii de Jos),Centaurea (Petre_tii de Jos),1
Euclidia (Petre_tii de Jos),Lotus (Petre_tii de Jos),1
Euclidia (Petre_tii de Jos),Lysimachia (Petre_tii de Jos),1
Eulabidogaster (Bassano del Grappa),Torilis (Bassano del Grappa),1
Euleia (Berchtesgaden National Park),Ranunculus (Berchtesgaden National Park),1
Eumedonia (Cortina d Ampezzo),Geranium (Cortina d Ampezzo),1
Eumedonia (Cortina d Ampezzo),Phyteuma (Cortina d Ampezzo),1
Eumedonia (KittilÂ),Geranium (KittilÂ),1
Eumedonia (Rimetea),Geranium (Rimetea),1
Eumedonia (Rimetea),Lythrum (Rimetea),3
Eumedonia (San Vito di Cadore),Geranium (San Vito di Cadore),1
Eumenes (EsCapdella),Daucus (EsCapdella),1
Eumenes (Menorca),Anthyllis (Menorca),3
Eumenes (Menorca),Eryngium (Menorca),2
Eumenes (Menorca),Euphorbia (Menorca),1
Eumenes (Menorca),Santolina (Menorca),1
Eumenes (Villamanrique_este),Cistus (Villamanrique_este),2
Eumerus (Anafi),Thymbra (Anafi),1
Eumerus (Blandas),Cherleria (Blandas),1
Eumerus (Bulach),Bellis (Bulach),1
Eumerus (Camisano Vicentino),Rorippa (Camisano Vicentino),1
Eumerus (Camisano Vicentino),Torilis (Camisano Vicentino),1
Eumerus (CarrerBetlem),Teucrium (CarrerBetlem),5
Eumerus (Chios),Daucus (Chios),18
Eumerus (Chios),Pimpinella (Chios),4
Eumerus (Chios),Scandix (Chios),1
Eumerus (East Leinster (Ireland)),Rubus (East Leinster (Ireland)),1
Eumerus (Endingen),Plantago (Endingen),1
Eumerus (Folegandros),Hypericum (Folegandros),1
Eumerus (Frick),Potentilla (Frick),1
Eumerus (Goettingen),Veronica (Goettingen),2
Eumerus (Hruba_Vrbka),Campanula (Hruba_Vrbka),2
Eumerus (Isen_Bjerg_2005),Potentilla (Isen_Bjerg_2005),3
Eumerus (Isen_Bjerg_2005),Salix (Isen_Bjerg_2005),3
Eumerus (Kea),Convolvulus (Kea),1
Eumerus (Kea),Daucus (Kea),3
Eumerus (KittilÂ),Ranunculus (KittilÂ),1
Eumerus (Kythnos),Hirschfeldia (Kythnos),1
Eumerus (Kythnos),Tordylium (Kythnos),1
Eumerus (Lammi),Galium (Lammi),1
Eumerus (Lesvos),Ferula (Lesvos),10
Eumerus (Lesvos),Scolymus (Lesvos),1
Eumerus (Muro),Daucus (Muro),1
Eumerus (PudasjÂrvi),Filipendula (PudasjÂrvi),2
Eumerus (PudasjÂrvi),Ranunculus (PudasjÂrvi),2
Eumerus (Rafz),Bellis (Rafz),1
Eumerus (Scania),Potentilla (Scania),3
Eumerus (Serifos),Cistus (Serifos),1
Eumerus (Serifos),Daucus (Serifos),6
Eumerus (Serifos),Helichrysum (Serifos),1
Eumerus (Serifos),Hirschfeldia (Serifos),1
Eumerus (Serifos),Satureja (Serifos),1
Eumerus (SonForteza),Teucrium (SonForteza),1
Eumerus (SonGual),Cistus (SonGual),1
Eumerus (SonMutNou),Cistus (SonMutNou),1
Eumerus (Steinmaur),Plantago (Steinmaur),1
Eumerus (Suchov),Leucanthemum (Suchov),2
Eumerus (Winterthur),Galium (Winterthur),1
Euodynerus (Menorca),Limonium (Menorca),2
Eupeodes (Along south-eastern Ireland),Daucus (Along south-eastern Ireland),9
Eupeodes (Along south-eastern Ireland),Galium (Along south-eastern Ireland),5
Eupeodes (Along south-eastern Ireland),Hypochaeris (Along south-eastern Ireland),11
Eupeodes (Along south-eastern Ireland),Jacobaea (Along south-eastern Ireland),3
Eupeodes (Along south-eastern Ireland),Leontodon (Along south-eastern Ireland),8
Eupeodes (Along south-eastern Ireland),Lotus (Along south-eastern Ireland),1
Eupeodes (Along south-eastern Ireland),Thymus (Along south-eastern Ireland),1
Eupeodes (Anafi),Glebionis (Anafi),1
Eupeodes (Anafi),Phagnalon (Anafi),1
Eupeodes (Auronzo di Cadore),Prunella (Auronzo di Cadore),2
Eupeodes (Baisoara),Potentilla (Baisoara),2
Eupeodes (Baisoara),Stellaria (Baisoara),1
Eupeodes (Baisoara),Thymus (Baisoara),2
Eupeodes (Berchtesgaden National Park),Achillea (Berchtesgaden National Park),2
Eupeodes (Berchtesgaden National Park),Androsace (Berchtesgaden National Park),1
Eupeodes (Berchtesgaden National Park),Buphthalmum (Berchtesgaden National Park),2
Eupeodes (Berchtesgaden National Park),Carduus (Berchtesgaden National Park),1
Eupeodes (Berchtesgaden National Park),Crepis (Berchtesgaden National Park),1
Eupeodes (Berchtesgaden National Park),Dryas (Berchtesgaden National Park),1
Eupeodes (Berchtesgaden National Park),Euphorbia (Berchtesgaden National Park),2
Eupeodes (Berchtesgaden National Park),Euphrasia (Berchtesgaden National Park),5
Eupeodes (Berchtesgaden National Park),Galium (Berchtesgaden National Park),2
Eupeodes (Berchtesgaden National Park),Globularia (Berchtesgaden National Park),2
Eupeodes (Berchtesgaden National Park),Helianthemum (Berchtesgaden National Park),3
Eupeodes (Berchtesgaden National Park),Heracleum (Berchtesgaden National Park),4
Eupeodes (Berchtesgaden National Park),Hypericum (Berchtesgaden National Park),1
Eupeodes (Berchtesgaden National Park),Leontodon (Berchtesgaden National Park),3
Eupeodes (Berchtesgaden National Park),Myosotis (Berchtesgaden National Park),1
Eupeodes (Berchtesgaden National Park),Parnassia (Berchtesgaden National Park),1
Eupeodes (Berchtesgaden National Park),Pimpinella (Berchtesgaden National Park),1
Eupeodes (Berchtesgaden National Park),Potentilla (Berchtesgaden National Park),15
Eupeodes (Berchtesgaden National Park),Ranunculus (Berchtesgaden National Park),3
Eupeodes (Berchtesgaden National Park),Thymus (Berchtesgaden National Park),2
Eupeodes (Berchtesgaden National Park),Tofieldia (Berchtesgaden National Park),1
Eupeodes (Berchtesgaden National Park),Valeriana (Berchtesgaden National Park),1
Eupeodes (Berchtesgaden National Park),Veronica (Berchtesgaden National Park),3
Eupeodes (Blandas),Anthyllis (Blandas),1
Eupeodes (Blandas),Aphyllanthes (Blandas),1
Eupeodes (Blandas),Bellis (Blandas),3
Eupeodes (Blandas),Brassica (Blandas),1
Eupeodes (Blandas),Buxus (Blandas),1
Eupeodes (Blandas),Cherleria (Blandas),3
Eupeodes (Blandas),Euphorbia (Blandas),1
Eupeodes (Blandas),Fumana (Blandas),2
Eupeodes (Blandas),Helianthemum (Blandas),5
Eupeodes (Blandas),Helichrysum (Blandas),2
Eupeodes (Blandas),Lavandula (Blandas),1
Eupeodes (Blandas),Leucanthemum (Blandas),2
Eupeodes (Blandas),Linum (Blandas),1
Eupeodes (Blandas),Muscari (Blandas),1
Eupeodes (Blandas),Phyteuma (Blandas),2
Eupeodes (Blandas),Potentilla (Blandas),1
Eupeodes (Blandas),Prunus (Blandas),1
Eupeodes (Blandas),Ranunculus (Blandas),1
Eupeodes (Blandas),Scabiosa (Blandas),3
Eupeodes (Blandas),Seseli (Blandas),1
Eupeodes (Blandas),Thymus (Blandas),1
Eupeodes (Blandas),Veronica (Blandas),1
Eupeodes (Borgoricco),Convolvulus (Borgoricco),1
Eupeodes (Borgoricco),Potentilla (Borgoricco),1
Eupeodes (Camisano Vicentino),Calystegia (Camisano Vicentino),1
Eupeodes (Camisano Vicentino),Cichorium (Camisano Vicentino),1
Eupeodes (Camisano Vicentino),Convolvulus (Camisano Vicentino),2
Eupeodes (Camisano Vicentino),Crepis (Camisano Vicentino),2
Eupeodes (Camisano Vicentino),Plantago (Camisano Vicentino),1
Eupeodes (Camisano Vicentino),Ranunculus (Camisano Vicentino),2
Eupeodes (Camisano Vicentino),Senecio (Camisano Vicentino),1
Eupeodes (Canal San Bovo),Cirsium (Canal San Bovo),1
Eupeodes (Canal San Bovo),Heliosperma (Canal San Bovo),1
Eupeodes (Canal San Bovo),Silene (Canal San Bovo),1
Eupeodes (Canazei),Anthyllis (Canazei),1
Eupeodes (Canazei),Heracleum (Canazei),15
Eupeodes (CarrerBetlem),Allium (CarrerBetlem),1
Eupeodes (CarrerBetlem),Cistus (CarrerBetlem),2
Eupeodes (CarrerBetlem),Colchicum (CarrerBetlem),2
Eupeodes (Castello Molina di Fiemme),Centaurea (Castello Molina di Fiemme),1
Eupeodes (Castello Molina di Fiemme),Geranium (Castello Molina di Fiemme),1
