Source,Target,Weight
Ranunculales (PudasjÂrvi),Hymenoptera (PudasjÂrvi),6
Rosales (PudasjÂrvi),Hymenoptera (PudasjÂrvi),3
Apiales (Puntiro),Hymenoptera (Puntiro),27
Asparagales (Puntiro),Hymenoptera (Puntiro),7
Asterales (Puntiro),Hymenoptera (Puntiro),23
Gentianales (Puntiro),Hymenoptera (Puntiro),2
Lamiales (Puntiro),Hymenoptera (Puntiro),27
Liliales (Puntiro),Hymenoptera (Puntiro),6
Malvales (Puntiro),Hymenoptera (Puntiro),4
Asterales (PÃ©ruwelz),Hymenoptera (PÃ©ruwelz),14
Brassicales (PÃ©ruwelz),Hymenoptera (PÃ©ruwelz),1
Fabales (PÃ©ruwelz),Hymenoptera (PÃ©ruwelz),1
Geraniales (PÃ©ruwelz),Hymenoptera (PÃ©ruwelz),1
Ranunculales (PÃ©ruwelz),Hymenoptera (PÃ©ruwelz),10
Asterales (Quaregnon),Hymenoptera (Quaregnon),12
Boraginales (Quaregnon),Hymenoptera (Quaregnon),9
Brassicales (Quaregnon),Hymenoptera (Quaregnon),9
Caryophyllales (Quaregnon),Hymenoptera (Quaregnon),5
Lamiales (Quaregnon),Hymenoptera (Quaregnon),21
Ranunculales (Quaregnon),Hymenoptera (Quaregnon),1
Rosales (Quaregnon),Hymenoptera (Quaregnon),1
Apiales (Quero Vas),Hymenoptera (Quero Vas),16
Asterales (Quero Vas),Hymenoptera (Quero Vas),32
Boraginales (Quero Vas),Hymenoptera (Quero Vas),2
Caryophyllales (Quero Vas),Hymenoptera (Quero Vas),9
Dipsacales (Quero Vas),Hymenoptera (Quero Vas),50
Fabales (Quero Vas),Hymenoptera (Quero Vas),8
Lamiales (Quero Vas),Hymenoptera (Quero Vas),24
Malpighiales (Quero Vas),Hymenoptera (Quero Vas),5
Malvales (Quero Vas),Hymenoptera (Quero Vas),1
Myrtales (Quero Vas),Hymenoptera (Quero Vas),9
Saxifragales (Quero Vas),Hymenoptera (Quero Vas),1
Apiales (Rafz),Hymenoptera (Rafz),2
Asterales (Rafz),Hymenoptera (Rafz),348
Brassicales (Rafz),Hymenoptera (Rafz),232
Caryophyllales (Rafz),Hymenoptera (Rafz),4
Cornales (Rafz),Hymenoptera (Rafz),9
Dipsacales (Rafz),Hymenoptera (Rafz),50
Fabales (Rafz),Hymenoptera (Rafz),46
Geraniales (Rafz),Hymenoptera (Rafz),1
Lamiales (Rafz),Hymenoptera (Rafz),8
Malpighiales (Rafz),Hymenoptera (Rafz),1
Solanales (Rafz),Hymenoptera (Rafz),3
Apiales (Rasca),Hymenoptera (Rasca),4
Asterales (Rasca),Hymenoptera (Rasca),31
Dipsacales (Rasca),Hymenoptera (Rasca),6
Fabales (Rasca),Hymenoptera (Rasca),4
Gentianales (Rasca),Hymenoptera (Rasca),1
Lamiales (Rasca),Hymenoptera (Rasca),62
Malpighiales (Rasca),Hymenoptera (Rasca),2
Malvales (Rasca),Hymenoptera (Rasca),12
Lamiales (RejvÃ­z),Hymenoptera (RejvÃ­z),1
Asterales (Retzbach),Hymenoptera (Retzbach),13
Boraginales (Retzbach),Hymenoptera (Retzbach),2
Brassicales (Retzbach),Hymenoptera (Retzbach),15
Fabales (Retzbach),Hymenoptera (Retzbach),2
Apiales (Rimetea),Hymenoptera (Rimetea),4
Asterales (Rimetea),Hymenoptera (Rimetea),16
Dipsacales (Rimetea),Hymenoptera (Rimetea),2
Fabales (Rimetea),Hymenoptera (Rimetea),10
Geraniales (Rimetea),Hymenoptera (Rimetea),6
Lamiales (Rimetea),Hymenoptera (Rimetea),11
Myrtales (Rimetea),Hymenoptera (Rimetea),7
Ranunculales (Rimetea),Hymenoptera (Rimetea),1
Rosales (Rimetea),Hymenoptera (Rimetea),8
Apiales (Roana),Hymenoptera (Roana),7
Asterales (Roana),Hymenoptera (Roana),16
Boraginales (Roana),Hymenoptera (Roana),9
Dipsacales (Roana),Hymenoptera (Roana),7
Fabales (Roana),Hymenoptera (Roana),128
Geraniales (Roana),Hymenoptera (Roana),2
Lamiales (Roana),Hymenoptera (Roana),12
Ranunculales (Roana),Hymenoptera (Roana),1
Apiales (Romano d Ezzelino),Hymenoptera (Romano d Ezzelino),2
Dipsacales (Romano d Ezzelino),Hymenoptera (Romano d Ezzelino),10
Geraniales (Romano d Ezzelino),Hymenoptera (Romano d Ezzelino),15
Lamiales (Romano d Ezzelino),Hymenoptera (Romano d Ezzelino),28
Ranunculales (Romano d Ezzelino),Hymenoptera (Romano d Ezzelino),1
Asterales (Ronchi Valsugana),Hymenoptera (Ronchi Valsugana),9
Boraginales (Ronchi Valsugana),Hymenoptera (Ronchi Valsugana),34
Caryophyllales (Ronchi Valsugana),Hymenoptera (Ronchi Valsugana),2
Dipsacales (Ronchi Valsugana),Hymenoptera (Ronchi Valsugana),21
Fabales (Ronchi Valsugana),Hymenoptera (Ronchi Valsugana),20
Lamiales (Ronchi Valsugana),Hymenoptera (Ronchi Valsugana),254
Ranunculales (Ronchi Valsugana),Hymenoptera (Ronchi Valsugana),1
Solanales (Ronchi Valsugana),Hymenoptera (Ronchi Valsugana),4
Asterales (Ropcha),Hymenoptera (Ropcha),1
Fabales (Ropcha),Hymenoptera (Ropcha),1
Lamiales (Ropcha),Hymenoptera (Ropcha),1
Brassicales (Ruda),Hymenoptera (Ruda),2
Apiales (SaRitxola),Hymenoptera (SaRitxola),16
Asparagales (SaRitxola),Hymenoptera (SaRitxola),1
Asterales (SaRitxola),Hymenoptera (SaRitxola),2
Fabales (SaRitxola),Hymenoptera (SaRitxola),1
Lamiales (SaRitxola),Hymenoptera (SaRitxola),5
Malvales (SaRitxola),Hymenoptera (SaRitxola),67
Sapindales (SaRitxola),Hymenoptera (SaRitxola),9
Asterales (Saint-Ghislain),Hymenoptera (Saint-Ghislain),5
Boraginales (Saint-Ghislain),Hymenoptera (Saint-Ghislain),49
Brassicales (Saint-Ghislain),Hymenoptera (Saint-Ghislain),12
Dipsacales (Saint-Ghislain),Hymenoptera (Saint-Ghislain),2
Lamiales (Saint-Ghislain),Hymenoptera (Saint-Ghislain),4
Malpighiales (Saint-Ghislain),Hymenoptera (Saint-Ghislain),5
Apiales (Salziger_See),Hymenoptera (Salziger_See),5
Asterales (Salziger_See),Hymenoptera (Salziger_See),52
Boraginales (Salziger_See),Hymenoptera (Salziger_See),13
Brassicales (Salziger_See),Hymenoptera (Salziger_See),38
Caryophyllales (Salziger_See),Hymenoptera (Salziger_See),1
Fabales (Salziger_See),Hymenoptera (Salziger_See),1
Geraniales (Salziger_See),Hymenoptera (Salziger_See),1
Lamiales (Salziger_See),Hymenoptera (Salziger_See),63
Malpighiales (Salziger_See),Hymenoptera (Salziger_See),40
Ranunculales (Salziger_See),Hymenoptera (Salziger_See),4
Rosales (Salziger_See),Hymenoptera (Salziger_See),36
Apiales (San Vito di Cadore),Hymenoptera (San Vito di Cadore),3
Asterales (San Vito di Cadore),Hymenoptera (San Vito di Cadore),8
Ericales (San Vito di Cadore),Hymenoptera (San Vito di Cadore),20
Fabales (San Vito di Cadore),Hymenoptera (San Vito di Cadore),6
Geraniales (San Vito di Cadore),Hymenoptera (San Vito di Cadore),10
Lamiales (San Vito di Cadore),Hymenoptera (San Vito di Cadore),62
Ranunculales (San Vito di Cadore),Hymenoptera (San Vito di Cadore),1
Apiales (Sangerhausen),Hymenoptera (Sangerhausen),4
Asterales (Sangerhausen),Hymenoptera (Sangerhausen),170
Boraginales (Sangerhausen),Hymenoptera (Sangerhausen),2
Brassicales (Sangerhausen),Hymenoptera (Sangerhausen),31
Caryophyllales (Sangerhausen),Hymenoptera (Sangerhausen),1
Dipsacales (Sangerhausen),Hymenoptera (Sangerhausen),4
Fabales (Sangerhausen),Hymenoptera (Sangerhausen),121
Gentianales (Sangerhausen),Hymenoptera (Sangerhausen),2
Geraniales (Sangerhausen),Hymenoptera (Sangerhausen),7
Lamiales (Sangerhausen),Hymenoptera (Sangerhausen),12
Malpighiales (Sangerhausen),Hymenoptera (Sangerhausen),1
Malvales (Sangerhausen),Hymenoptera (Sangerhausen),1
Ranunculales (Sangerhausen),Hymenoptera (Sangerhausen),16
Rosales (Sangerhausen),Hymenoptera (Sangerhausen),2
Asparagales (Santorini),Hymenoptera (Santorini),2
Asterales (Santorini),Hymenoptera (Santorini),228
Boraginales (Santorini),Hymenoptera (Santorini),185
Brassicales (Santorini),Hymenoptera (Santorini),2
Fabales (Santorini),Hymenoptera (Santorini),16
Lamiales (Santorini),Hymenoptera (Santorini),10
Oxalidales (Santorini),Hymenoptera (Santorini),6
Ranunculales (Santorini),Hymenoptera (Santorini),82
Asterales (Santorso),Hymenoptera (Santorso),5
Dipsacales (Santorso),Hymenoptera (Santorso),9
Fabales (Santorso),Hymenoptera (Santorso),15
Geraniales (Santorso),Hymenoptera (Santorso),2
Lamiales (Santorso),Hymenoptera (Santorso),7
Malvales (Santorso),Hymenoptera (Santorso),1
Ranunculales (Santorso),Hymenoptera (Santorso),2
Apiales (Scania),Hymenoptera (Scania),1
Asterales (Scania),Hymenoptera (Scania),199
Caryophyllales (Scania),Hymenoptera (Scania),56
Dipsacales (Scania),Hymenoptera (Scania),33
Fabales (Scania),Hymenoptera (Scania),43
Gentianales (Scania),Hymenoptera (Scania),3
Lamiales (Scania),Hymenoptera (Scania),3
Malpighiales (Scania),Hymenoptera (Scania),3
Ranunculales (Scania),Hymenoptera (Scania),8
Rosales (Scania),Hymenoptera (Scania),9
Saxifragales (Scania),Hymenoptera (Scania),2
Apiales (Scarita Belioara),Hymenoptera (Scarita Belioara),8
Asparagales (Scarita Belioara),Hymenoptera (Scarita Belioara),3
Asterales (Scarita Belioara),Hymenoptera (Scarita Belioara),7
Dipsacales (Scarita Belioara),Hymenoptera (Scarita Belioara),12
Fabales (Scarita Belioara),Hymenoptera (Scarita Belioara),1
Lamiales (Scarita Belioara),Hymenoptera (Scarita Belioara),49
Asparagales (Schafstaedt),Hymenoptera (Schafstaedt),67
Asterales (Schafstaedt),Hymenoptera (Schafstaedt),154
Boraginales (Schafstaedt),Hymenoptera (Schafstaedt),1
Brassicales (Schafstaedt),Hymenoptera (Schafstaedt),78
Gentianales (Schafstaedt),Hymenoptera (Schafstaedt),1
Lamiales (Schafstaedt),Hymenoptera (Schafstaedt),2
Rosales (Schafstaedt),Hymenoptera (Schafstaedt),3
Solanales (Schafstaedt),Hymenoptera (Schafstaedt),1
Apiales (Schio),Hymenoptera (Schio),17
Asterales (Schio),Hymenoptera (Schio),36
Caryophyllales (Schio),Hymenoptera (Schio),1
Dipsacales (Schio),Hymenoptera (Schio),42
Fabales (Schio),Hymenoptera (Schio),39
Gentianales (Schio),Hymenoptera (Schio),15
Lamiales (Schio),Hymenoptera (Schio),87
Asterales (Schirradorf),Hymenoptera (Schirradorf),26
Dipsacales (Schirradorf),Hymenoptera (Schirradorf),3
Fabales (Schirradorf),Hymenoptera (Schirradorf),2
Gentianales (Schirradorf),Hymenoptera (Schirradorf),1
Lamiales (Schirradorf),Hymenoptera (Schirradorf),8
Malvales (Schirradorf),Hymenoptera (Schirradorf),7
Saxifragales (Schirradorf),Hymenoptera (Schirradorf),1
Apiales (Schortewitz),Hymenoptera (Schortewitz),3
Asterales (Schortewitz),Hymenoptera (Schortewitz),81
Boraginales (Schortewitz),Hymenoptera (Schortewitz),8
Brassicales (Schortewitz),Hymenoptera (Schortewitz),4
Caryophyllales (Schortewitz),Hymenoptera (Schortewitz),3
Fabales (Schortewitz),Hymenoptera (Schortewitz),1
Gentianales (Schortewitz),Hymenoptera (Schortewitz),2
Geraniales (Schortewitz),Hymenoptera (Schortewitz),7
Lamiales (Schortewitz),Hymenoptera (Schortewitz),34
Malpighiales (Schortewitz),Hymenoptera (Schortewitz),10
Malvales (Schortewitz),Hymenoptera (Schortewitz),5
Ranunculales (Schortewitz),Hymenoptera (Schortewitz),5
Rosales (Schortewitz),Hymenoptera (Schortewitz),2
Sapindales (Schortewitz),Hymenoptera (Schortewitz),3
Asterales (Schupfart),Hymenoptera (Schupfart),24
Brassicales (Schupfart),Hymenoptera (Schupfart),242
Cornales (Schupfart),Hymenoptera (Schupfart),7
Dipsacales (Schupfart),Hymenoptera (Schupfart),55
Fabales (Schupfart),Hymenoptera (Schupfart),79
Gentianales (Schupfart),Hymenoptera (Schupfart),1
Lamiales (Schupfart),Hymenoptera (Schupfart),8
Ranunculales (Schupfart),Hymenoptera (Schupfart),1
Rosales (Schupfart),Hymenoptera (Schupfart),3
Asterales (SchÃ¼tzengrÃ¤ben),Hymenoptera (SchÃ¼tzengrÃ¤ben),7
Fabales (SchÃ¼tzengrÃ¤ben),Hymenoptera (SchÃ¼tzengrÃ¤ben),30
Lamiales (SchÃ¼tzengrÃ¤ben),Hymenoptera (SchÃ¼tzengrÃ¤ben),4
Malvales (SchÃ¼tzengrÃ¤ben),Hymenoptera (SchÃ¼tzengrÃ¤ben),1
Ranunculales (SchÃ¼tzengrÃ¤ben),Hymenoptera (SchÃ¼tzengrÃ¤ben),3
Solanales (SchÃ¼tzengrÃ¤ben),Hymenoptera (SchÃ¼tzengrÃ¤ben),1
Apiales (Scurelle),Hymenoptera (Scurelle),9
Asterales (Scurelle),Hymenoptera (Scurelle),708
Boraginales (Scurelle),Hymenoptera (Scurelle),3
Brassicales (Scurelle),Hymenoptera (Scurelle),7
Caryophyllales (Scurelle),Hymenoptera (Scurelle),6
Dipsacales (Scurelle),Hymenoptera (Scurelle),36
Fabales (Scurelle),Hymenoptera (Scurelle),188
Gentianales (Scurelle),Hymenoptera (Scurelle),4
Lamiales (Scurelle),Hymenoptera (Scurelle),68
Malpighiales (Scurelle),Hymenoptera (Scurelle),12
Myrtales (Scurelle),Hymenoptera (Scurelle),16
Ranunculales (Scurelle),Hymenoptera (Scurelle),3
Rosales (Scurelle),Hymenoptera (Scurelle),18
Solanales (Scurelle),Hymenoptera (Scurelle),2
Asparagales (Serifos),Hymenoptera (Serifos),34
Asterales (Serifos),Hymenoptera (Serifos),226
Boraginales (Serifos),Hymenoptera (Serifos),2
Brassicales (Serifos),Hymenoptera (Serifos),47
Caryophyllales (Serifos),Hymenoptera (Serifos),1
Fabales (Serifos),Hymenoptera (Serifos),115
Lamiales (Serifos),Hymenoptera (Serifos),128
Malvales (Serifos),Hymenoptera (Serifos),37
Myrtales (Serifos),Hymenoptera (Serifos),2
Oxalidales (Serifos),Hymenoptera (Serifos),2
Ranunculales (Serifos),Hymenoptera (Serifos),6
Asterales (Sierra de Guadarrama),Hymenoptera (Sierra de Guadarrama),808
Brassicales (Sierra de Guadarrama),Hymenoptera (Sierra de Guadarrama),17
Caryophyllales (Sierra de Guadarrama),Hymenoptera (Sierra de Guadarrama),100
Fabales (Sierra de Guadarrama),Hymenoptera (Sierra de Guadarrama),228
Gentianales (Sierra de Guadarrama),Hymenoptera (Sierra de Guadarrama),35
Lamiales (Sierra de Guadarrama),Hymenoptera (Sierra de Guadarrama),40
Liliales (Sierra de Guadarrama),Hymenoptera (Sierra de Guadarrama),3
Saxifragales (Sierra de Guadarrama),Hymenoptera (Sierra de Guadarrama),106
Asterales (Sinonica),Hymenoptera (Sinonica),1
Fabales (Sinonica),Hymenoptera (Sinonica),2
Myrtales (Sinonica),Hymenoptera (Sinonica),7
Asterales (Skov_Olesen_2004),Hymenoptera (Skov_Olesen_2004),159
Dipsacales (Skov_Olesen_2004),Hymenoptera (Skov_Olesen_2004),61
Ericales (Skov_Olesen_2004),Hymenoptera (Skov_Olesen_2004),332
Fabales (Skov_Olesen_2004),Hymenoptera (Skov_Olesen_2004),12
Gentianales (Skov_Olesen_2004),Hymenoptera (Skov_Olesen_2004),14
Malpighiales (Skov_Olesen_2004),Hymenoptera (Skov_Olesen_2004),54
Myrtales (Skov_Olesen_2004),Hymenoptera (Skov_Olesen_2004),25
Rosales (Skov_Olesen_2004),Hymenoptera (Skov_Olesen_2004),66
Asparagales (SonBaco),Hymenoptera (SonBaco),29
Asterales (SonBaco),Hymenoptera (SonBaco),3
Gentianales (SonBaco),Hymenoptera (SonBaco),2
Lamiales (SonBaco),Hymenoptera (SonBaco),34
Liliales (SonBaco),Hymenoptera (SonBaco),3
Malvales (SonBaco),Hymenoptera (SonBaco),31
Sapindales (SonBaco),Hymenoptera (SonBaco),1
Apiales (SonDoblons),Hymenoptera (SonDoblons),1
Asparagales (SonDoblons),Hymenoptera (SonDoblons),146
Asterales (SonDoblons),Hymenoptera (SonDoblons),3
Lamiales (SonDoblons),Hymenoptera (SonDoblons),2
Liliales (SonDoblons),Hymenoptera (SonDoblons),1
Malpighiales (SonDoblons),Hymenoptera (SonDoblons),2
Malvales (SonDoblons),Hymenoptera (SonDoblons),6
Asparagales (SonForteza),Hymenoptera (SonForteza),4
Asterales (SonForteza),Hymenoptera (SonForteza),6
Dipsacales (SonForteza),Hymenoptera (SonForteza),1
Fabales (SonForteza),Hymenoptera (SonForteza),5
Lamiales (SonForteza),Hymenoptera (SonForteza),13
Ranunculales (SonForteza),Hymenoptera (SonForteza),1
Sapindales (SonForteza),Hymenoptera (SonForteza),1
Apiales (SonGinard),Hymenoptera (SonGinard),3
Asparagales (SonGinard),Hymenoptera (SonGinard),142
Asterales (SonGinard),Hymenoptera (SonGinard),90
Boraginales (SonGinard),Hymenoptera (SonGinard),9
Brassicales (SonGinard),Hymenoptera (SonGinard),1
Gentianales (SonGinard),Hymenoptera (SonGinard),3
Lamiales (SonGinard),Hymenoptera (SonGinard),29
Malvales (SonGinard),Hymenoptera (SonGinard),5
Ranunculales (SonGinard),Hymenoptera (SonGinard),1
Asparagales (SonGual),Hymenoptera (SonGual),4
Asterales (SonGual),Hymenoptera (SonGual),15
Ericales (SonGual),Hymenoptera (SonGual),1
Fabales (SonGual),Hymenoptera (SonGual),2
Lamiales (SonGual),Hymenoptera (SonGual),95
Malvales (SonGual),Hymenoptera (SonGual),23
Asparagales (SonMutNou),Hymenoptera (SonMutNou),16
Asterales (SonMutNou),Hymenoptera (SonMutNou),44
Ericales (SonMutNou),Hymenoptera (SonMutNou),1
Gentianales (SonMutNou),Hymenoptera (SonMutNou),1
Lamiales (SonMutNou),Hymenoptera (SonMutNou),20
Liliales (SonMutNou),Hymenoptera (SonMutNou),3
Malvales (SonMutNou),Hymenoptera (SonMutNou),72
Asparagales (SonSali),Hymenoptera (SonSali),26
Asterales (SonSali),Hymenoptera (SonSali),2
Lamiales (SonSali),Hymenoptera (SonSali),78
Liliales (SonSali),Hymenoptera (SonSali),10
Malpighiales (SonSali),Hymenoptera (SonSali),2
Malvales (SonSali),Hymenoptera (SonSali),24
Apiales (South_Estonia),Hymenoptera (South_Estonia),41
Asterales (South_Estonia),Hymenoptera (South_Estonia),3088
Boraginales (South_Estonia),Hymenoptera (South_Estonia),482
Brassicales (South_Estonia),Hymenoptera (South_Estonia),283
Caryophyllales (South_Estonia),Hymenoptera (South_Estonia),5
Dipsacales (South_Estonia),Hymenoptera (South_Estonia),433
Fabales (South_Estonia),Hymenoptera (South_Estonia),8338
Gentianales (South_Estonia),Hymenoptera (South_Estonia),1
Geraniales (South_Estonia),Hymenoptera (South_Estonia),183
Lamiales (South_Estonia),Hymenoptera (South_Estonia),1523
Malpighiales (South_Estonia),Hymenoptera (South_Estonia),64
Myrtales (South_Estonia),Hymenoptera (South_Estonia),203
Ranunculales (South_Estonia),Hymenoptera (South_Estonia),103
Rosales (South_Estonia),Hymenoptera (South_Estonia),20
Saxifragales (South_Estonia),Hymenoptera (South_Estonia),13
Asterales (Spienne),Hymenoptera (Spienne),38
Caryophyllales (Spienne),Hymenoptera (Spienne),1
Fabales (Spienne),Hymenoptera (Spienne),24
Apiales (Spiennes),Hymenoptera (Spiennes),2
Asterales (Spiennes),Hymenoptera (Spiennes),124
Boraginales (Spiennes),Hymenoptera (Spiennes),2
Brassicales (Spiennes),Hymenoptera (Spiennes),2
Cornales (Spiennes),Hymenoptera (Spiennes),4
Fabales (Spiennes),Hymenoptera (Spiennes),19
Geraniales (Spiennes),Hymenoptera (Spiennes),21
Lamiales (Spiennes),Hymenoptera (Spiennes),36
Malpighiales (Spiennes),Hymenoptera (Spiennes),11
Ranunculales (Spiennes),Hymenoptera (Spiennes),12
Rosales (Spiennes),Hymenoptera (Spiennes),5
Asterales (Spitzberg),Hymenoptera (Spitzberg),7
Boraginales (Spitzberg),Hymenoptera (Spitzberg),4
Fabales (Spitzberg),Hymenoptera (Spitzberg),7
Lamiales (Spitzberg),Hymenoptera (Spitzberg),4
Malvales (Spitzberg),Hymenoptera (Spitzberg),2
Rosales (Spitzberg),Hymenoptera (Spitzberg),4
Apiales (Stammheim),Hymenoptera (Stammheim),11
Asterales (Stammheim),Hymenoptera (Stammheim),178
Boraginales (Stammheim),Hymenoptera (Stammheim),28
Brassicales (Stammheim),Hymenoptera (Stammheim),76
Fabales (Stammheim),Hymenoptera (Stammheim),11
Geraniales (Stammheim),Hymenoptera (Stammheim),1
Lamiales (Stammheim),Hymenoptera (Stammheim),185
Malvales (Stammheim),Hymenoptera (Stammheim),4
Rosales (Stammheim),Hymenoptera (Stammheim),1
Apiales (Steinmaur),Hymenoptera (Steinmaur),2
Asterales (Steinmaur),Hymenoptera (Steinmaur),67
Brassicales (Steinmaur),Hymenoptera (Steinmaur),92
Caryophyllales (Steinmaur),Hymenoptera (Steinmaur),1
Cornales (Steinmaur),Hymenoptera (Steinmaur),3
Dipsacales (Steinmaur),Hymenoptera (Steinmaur),42
Fabales (Steinmaur),Hymenoptera (Steinmaur),48
Geraniales (Steinmaur),Hymenoptera (Steinmaur),2
Lamiales (Steinmaur),Hymenoptera (Steinmaur),20
Myrtales (Steinmaur),Hymenoptera (Steinmaur),1
Ranunculales (Steinmaur),Hymenoptera (Steinmaur),9
Rosales (Steinmaur),Hymenoptera (Steinmaur),11
Asterales (Storozhynets),Hymenoptera (Storozhynets),1
Lamiales (Storozhynets),Hymenoptera (Storozhynets),1
Asterales (Strani),Hymenoptera (Strani),54
Caryophyllales (Strani),Hymenoptera (Strani),6
Dipsacales (Strani),Hymenoptera (Strani),16
Fabales (Strani),Hymenoptera (Strani),246
Ranunculales (Strani),Hymenoptera (Strani),2
Asterales (Suchov),Hymenoptera (Suchov),24
Caryophyllales (Suchov),Hymenoptera (Suchov),20
Dipsacales (Suchov),Hymenoptera (Suchov),28
Fabales (Suchov),Hymenoptera (Suchov),126
Geraniales (Suchov),Hymenoptera (Suchov),90
Lamiales (Suchov),Hymenoptera (Suchov),40
Ranunculales (Suchov),Hymenoptera (Suchov),2
Apiales (Telve),Hymenoptera (Telve),3
Asterales (Telve),Hymenoptera (Telve),16
Fabales (Telve),Hymenoptera (Telve),21
Gentianales (Telve),Hymenoptera (Telve),15
Lamiales (Telve),Hymenoptera (Telve),19
Myrtales (Telve),Hymenoptera (Telve),219
Ranunculales (Telve),Hymenoptera (Telve),7
Asterales (Terlivka),Hymenoptera (Terlivka),2
Apiales (Tiefenellern),Hymenoptera (Tiefenellern),1
Asterales (Tiefenellern),Hymenoptera (Tiefenellern),12
Brassicales (Tiefenellern),Hymenoptera (Tiefenellern),1
Dipsacales (Tiefenellern),Hymenoptera (Tiefenellern),2
Fabales (Tiefenellern),Hymenoptera (Tiefenellern),5
Lamiales (Tiefenellern),Hymenoptera (Tiefenellern),14
Malvales (Tiefenellern),Hymenoptera (Tiefenellern),1
Rosales (Tiefenellern),Hymenoptera (Tiefenellern),1
Apiales (Tilkerode),Hymenoptera (Tilkerode),7
Asterales (Tilkerode),Hymenoptera (Tilkerode),69
Caryophyllales (Tilkerode),Hymenoptera (Tilkerode),1
Dipsacales (Tilkerode),Hymenoptera (Tilkerode),4
Fabales (Tilkerode),Hymenoptera (Tilkerode),67
Geraniales (Tilkerode),Hymenoptera (Tilkerode),1
Lamiales (Tilkerode),Hymenoptera (Tilkerode),27
Malpighiales (Tilkerode),Hymenoptera (Tilkerode),1
Rosales (Tilkerode),Hymenoptera (Tilkerode),4
Apiales (Tonadico),Hymenoptera (Tonadico),2
Asterales (Tonadico),Hymenoptera (Tonadico),39
Caryophyllales (Tonadico),Hymenoptera (Tonadico),8
Celastrales (Tonadico),Hymenoptera (Tonadico),1
Fabales (Tonadico),Hymenoptera (Tonadico),2
Lamiales (Tonadico),Hymenoptera (Tonadico),6
Ranunculales (Tonadico),Hymenoptera (Tonadico),2
Rosales (Tonadico),Hymenoptera (Tonadico),3
Saxifragales (Tonadico),Hymenoptera (Tonadico),9
Boraginales (Tournai),Hymenoptera (Tournai),9
Cornales (Tournai),Hymenoptera (Tournai),5
Fabales (Tournai),Hymenoptera (Tournai),5
Lamiales (Tournai),Hymenoptera (Tournai),2
Malpighiales (Tournai),Hymenoptera (Tournai),1
Rosales (Tournai),Hymenoptera (Tournai),3
Apiales (UIB),Hymenoptera (UIB),12
Asparagales (UIB),Hymenoptera (UIB),10
Asterales (UIB),Hymenoptera (UIB),28
Dipsacales (UIB),Hymenoptera (UIB),52
Fabales (UIB),Hymenoptera (UIB),34
Lamiales (UIB),Hymenoptera (UIB),17
Malpighiales (UIB),Hymenoptera (UIB),12
Malvales (UIB),Hymenoptera (UIB),19
Sapindales (UIB),Hymenoptera (UIB),1
Asterales (Urbanizaciones),Hymenoptera (Urbanizaciones),1
Fabales (Urbanizaciones),Hymenoptera (Urbanizaciones),3
Lamiales (Urbanizaciones),Hymenoptera (Urbanizaciones),116
Malvales (Urbanizaciones),Hymenoptera (Urbanizaciones),67
Asterales (Valdobbiadene),Hymenoptera (Valdobbiadene),41
Fabales (Valdobbiadene),Hymenoptera (Valdobbiadene),1
Lamiales (Valdobbiadene),Hymenoptera (Valdobbiadene),16
Ranunculales (Valdobbiadene),Hymenoptera (Valdobbiadene),5
Asterales (Vale de Prazeres),Hymenoptera (Vale de Prazeres),116
Boraginales (Vale de Prazeres),Hymenoptera (Vale de Prazeres),10
Brassicales (Vale de Prazeres),Hymenoptera (Vale de Prazeres),106
Fabales (Vale de Prazeres),Hymenoptera (Vale de Prazeres),243
Lamiales (Vale de Prazeres),Hymenoptera (Vale de Prazeres),850
Malvales (Vale de Prazeres),Hymenoptera (Vale de Prazeres),559
Apiales (Vallarsa),Hymenoptera (Vallarsa),21
Asparagales (Vallarsa),Hymenoptera (Vallarsa),42
Asterales (Vallarsa),Hymenoptera (Vallarsa),88
Boraginales (Vallarsa),Hymenoptera (Vallarsa),1
Dipsacales (Vallarsa),Hymenoptera (Vallarsa),2
Fabales (Vallarsa),Hymenoptera (Vallarsa),2
Gentianales (Vallarsa),Hymenoptera (Vallarsa),2
Lamiales (Vallarsa),Hymenoptera (Vallarsa),31
Saxifragales (Vallarsa),Hymenoptera (Vallarsa),2
Solanales (Vallarsa),Hymenoptera (Vallarsa),2
Apiales (Valli del Pasubio),Hymenoptera (Valli del Pasubio),3
Asterales (Valli del Pasubio),Hymenoptera (Valli del Pasubio),27
Dipsacales (Valli del Pasubio),Hymenoptera (Valli del Pasubio),13
Fabales (Valli del Pasubio),Hymenoptera (Valli del Pasubio),266
Gentianales (Valli del Pasubio),Hymenoptera (Valli del Pasubio),3
Lamiales (Valli del Pasubio),Hymenoptera (Valli del Pasubio),14
Myrtales (Valli del Pasubio),Hymenoptera (Valli del Pasubio),1
Saxifragales (Valli del Pasubio),Hymenoptera (Valli del Pasubio),1
Apiales (Viita),Hymenoptera (Viita),1
Asterales (Viita),Hymenoptera (Viita),27
Fabales (Viita),Hymenoptera (Viita),6
Gentianales (Viita),Hymenoptera (Viita),2
Lamiales (Viita),Hymenoptera (Viita),47
Malpighiales (Viita),Hymenoptera (Viita),1
Fabales (Villamanrique_este),Hymenoptera (Villamanrique_este),21
Lamiales (Villamanrique_este),Hymenoptera (Villamanrique_este),59
Malvales (Villamanrique_este),Hymenoptera (Villamanrique_este),94
